# Time (days)	Flux	Error
15.006250	1.008273	0.002525
15.026667	1.005996	0.002419
15.047083	0.995863	0.002561
15.067500	1.003622	0.001950
15.087917	1.000628	0.001052
15.108333	1.014257	0.001877
15.128750	1.002096	0.002415
15.149167	0.990037	0.002296
15.169583	1.007291	0.001071
15.190000	1.005490	0.002261
15.210417	1.007614	0.001170
15.230833	1.005918	0.002210
15.251250	0.998810	0.002190
15.271667	1.006677	0.001288
15.292083	1.001392	0.001339
15.312500	0.990577	0.001900
15.332917	0.994306	0.002802
15.353333	0.997936	0.002965
15.373750	0.994631	0.001365
15.394167	0.995406	0.001467
15.414583	1.004732	0.002734
15.435000	0.988439	0.002659
15.455417	1.001945	0.001889
15.475833	1.004247	0.002085
15.496250	0.995119	0.002402
15.516667	0.995171	0.001646
15.537083	1.006835	0.001350
15.557500	0.994822	0.001530
15.577917	1.017669	0.002937
15.598333	1.009133	0.002877
15.618750	0.989228	0.002452
15.639167	1.004538	0.002892
15.659583	1.000002	0.002746
15.680000	1.008670	0.001477
15.700417	1.000067	0.002340
15.720833	0.992722	0.002730
15.741250	0.991618	0.001045
15.761667	1.001688	0.001507
15.782083	1.000061	0.002274
15.802500	0.992590	0.002735
15.822917	0.992462	0.002238
15.843333	0.989887	0.002508
15.863750	0.997237	0.002019
15.884167	1.009082	0.001367
15.904583	0.993849	0.001947
15.925000	1.010432	0.001655
15.945417	0.998088	0.002134
15.965833	1.008075	0.001820
15.986250	1.010008	0.002316
16.006667	1.003284	0.002980
16.027083	0.990001	0.002345
16.047500	1.008263	0.002646
16.067917	0.996208	0.001584
16.088333	0.987890	0.002160
16.108750	1.003001	0.001446
16.129167	0.999529	0.002576
16.149583	0.997037	0.002005
16.170000	1.004551	0.002328
16.190417	1.016663	0.001697
16.210833	1.003404	0.001429
16.231250	1.005132	0.001325
16.251667	1.006574	0.001799
16.272083	0.996425	0.002359
16.292500	0.992666	0.001539
16.312917	0.983592	0.002571
16.333333	0.999490	0.001668
16.353750	1.000059	0.001617
16.374167	1.001824	0.002741
16.394583	0.985442	0.001305
16.415000	1.015331	0.002991
16.435417	1.007613	0.002133
16.455833	1.002549	0.002472
16.476250	1.005925	0.001018
16.496667	0.995153	0.002817
16.517083	1.004838	0.001045
16.537500	0.990792	0.001933
16.557917	1.004703	0.001167
16.578333	0.986311	0.001073
16.598750	1.005734	0.001367
16.619167	1.006695	0.002016
16.639583	1.000065	0.001545
16.660000	1.009407	0.001269
16.680417	1.010437	0.002975
16.700833	0.999935	0.001195
16.721250	0.995856	0.002133
16.741667	1.011457	0.002006
16.762083	0.996546	0.002741
16.782500	0.994737	0.001656
16.802917	0.997712	0.002340
16.823333	1.006679	0.001089
16.843750	1.011734	0.002442
16.864167	0.995848	0.002327
16.884583	1.001992	0.001740
16.905000	0.994770	0.002654
16.925417	0.991701	0.002336
16.945833	1.011256	0.001244
16.966250	1.012668	0.001247
16.986667	1.007008	0.001401
17.007083	0.997845	0.001235
17.027500	0.990394	0.001788
17.047917	0.988530	0.002961
17.068333	1.001620	0.002194
17.088750	0.993599	0.001444
17.109167	0.998034	0.002112
17.129583	1.006904	0.002489
17.150000	0.997978	0.001391
17.170417	1.018213	0.001962
17.190833	1.002627	0.001770
17.211250	0.989622	0.001448
17.231667	0.995811	0.001757
17.252083	0.990732	0.002787
17.272500	0.994893	0.001576
17.292917	1.005520	0.001158
17.313333	0.996737	0.002630
17.333750	1.008266	0.001061
17.354167	1.005876	0.002263
17.374583	0.988105	0.001507
17.395000	0.992813	0.001937
17.415417	1.007433	0.001283
17.435833	0.997483	0.001279
17.456250	0.996472	0.001970
17.476667	1.006995	0.001217
17.497083	1.005298	0.001226
17.517500	0.999245	0.001156
17.537917	1.006979	0.002294
17.558333	0.997823	0.002022
17.578750	1.012794	0.002081
17.599167	0.997321	0.002500
17.619583	1.004571	0.002214
17.640000	1.001636	0.002354
17.660417	1.002033	0.002896
17.680833	1.001010	0.002330
17.701250	0.991887	0.002298
17.721667	0.993074	0.001264
17.742083	1.012945	0.001312
17.762500	0.998744	0.001496
17.782917	1.004789	0.001831
17.803333	0.988276	0.002982
17.823750	1.003215	0.001629
17.844167	0.999344	0.001236
17.864583	0.993789	0.001818
17.885000	1.000220	0.002394
17.905417	1.012254	0.002997
17.925833	0.991852	0.002487
17.946250	1.002971	0.001839
17.966667	0.999260	0.002658
17.987083	0.997620	0.002215
18.007500	0.995206	0.002719
18.027917	0.999739	0.001732
18.048333	1.002167	0.001745
18.068750	1.001044	0.001109
18.089167	1.006867	0.001222
18.109583	0.999624	0.002413
18.130000	0.991170	0.002775
18.150417	0.990466	0.002770
18.170833	0.994869	0.002191
18.191250	1.007980	0.001383
18.211667	1.002662	0.001220
18.232083	1.003637	0.002476
18.252500	1.003778	0.001424
18.272917	0.993404	0.001366
18.293333	1.000480	0.002352
18.313750	0.994352	0.001521
18.334167	1.008999	0.001003
18.354583	0.989624	0.002125
18.375000	1.000001	0.002561
18.395417	0.990774	0.001534
18.415833	1.004205	0.002791
18.436250	0.997641	0.002182
18.456667	0.991238	0.002604
18.477083	0.991943	0.001915
18.497500	1.006582	0.002123
18.517917	1.001019	0.001814
18.538333	1.018940	0.001997
18.558750	1.006708	0.002752
18.579167	1.016136	0.001387
18.599583	1.002319	0.001672
18.620000	0.989590	0.001687
18.640417	0.998766	0.001180
18.660833	0.999987	0.001907
18.681250	0.999747	0.002789
18.701667	0.989589	0.002747
18.722083	0.998588	0.001534
18.742500	0.999267	0.002014
18.762917	0.999739	0.001869
18.783333	1.004635	0.001132
18.803750	1.012031	0.001230
18.824167	1.004959	0.002303
18.844583	1.003471	0.001093
18.865000	1.004926	0.001623
18.885417	1.019331	0.002368
18.905833	0.995381	0.002438
18.926250	0.999754	0.002806
18.946667	0.998083	0.001354
18.967083	0.995503	0.002102
18.987500	1.003623	0.002496
