# Star 2 - Telescope kepler - Campaign 3
# Time Flux Error
# days relative_flux relative_error
1.850164 1.03181751 0.006875
1.887813 1.02803412 0.005051
1.892114 1.02233668 0.004828
1.896097 1.03167480 0.005166
1.912021 1.02850390 0.005927
1.988952 1.02426056 0.004773
1.994062 1.02231801 0.004581
2.006372 1.02128504 0.003276
2.018877 1.03213944 0.006752
2.025396 1.02191774 0.006901
2.033490 1.02545802 0.003689
2.034711 1.02617760 0.007941
2.041289 1.03752896 0.004757
2.054600 1.02236812 0.006735
2.059405 1.01740485 0.005366
2.065667 1.02645999 0.004053
2.075278 1.02609259 0.003532
2.097970 1.02555428 0.003195
2.131030 1.02436912 0.004405
2.132553 1.02360891 0.006768
2.144147 1.02762719 0.006376
2.159131 1.02434340 0.004530
2.171198 1.02739053 0.004824
2.176274 1.02942934 0.007722
2.178351 1.01619486 0.007609
2.192355 1.02631237 0.003037
2.198220 1.02885928 0.006227
2.216727 1.02509850 0.007666
2.253327 1.02322921 0.006088
2.263802 1.02713710 0.005222
2.308080 0.99429843 0.007317
2.316117 1.02372688 0.007951
2.362644 1.02690816 0.006501
2.365056 1.02372581 0.006161
2.365359 1.02168402 0.005494
2.371451 1.02873201 0.005878
2.411988 1.02957564 0.005956
2.427006 1.02164819 0.004984
2.435781 1.02358777 0.003878
2.471470 1.02459877 0.006118
2.484727 1.02883093 0.006627
2.486921 1.02866972 0.005318
2.487743 1.03094716 0.005708
2.550658 1.03078179 0.006411
2.550936 1.02634324 0.004149
2.583995 1.03026591 0.004034
2.604101 1.02597106 0.005599
2.621000 1.02154935 0.004659
2.631688 1.02304178 0.003047
2.638264 1.03224530 0.003240
2.668508 1.02819120 0.006395
2.700205 1.02735860 0.007266
2.730582 1.02631718 0.007996
2.750849 1.02582294 0.006534
2.755981 1.01903403 0.007704
2.766644 1.02389712 0.005550
2.773319 1.03647260 0.007720
2.777234 1.02676312 0.004591
2.806135 1.02244582 0.007723
2.821043 1.01665645 0.006624
2.868907 1.01974043 0.005147
2.892794 1.01890375 0.006174
2.893816 1.02729622 0.003696
2.960143 1.03497202 0.007564
2.975074 1.02581284 0.007606
3.004707 1.03280403 0.006736
3.020533 1.02438943 0.004274
3.059886 1.02635562 0.006322
3.060800 1.02186343 0.005289
3.067092 1.01197877 0.004406
3.079530 1.03114089 0.003880
3.107032 1.02173475 0.004951
3.126979 1.02551930 0.003892
3.139637 1.01489102 0.007528
3.150687 1.02442041 0.004179
3.151191 1.02780218 0.003255
3.155925 1.02114326 0.005376
3.176972 1.02585234 0.003929
3.262419 1.02706487 0.005146
3.287580 1.02150941 0.004187
3.308702 1.02061856 0.005641
3.314040 1.02417505 0.005358
3.334426 1.02290323 0.007556
3.346525 1.01900885 0.004887
3.355062 1.01952757 0.006695
3.390331 1.02420862 0.005492
3.428406 1.02122496 0.004198
3.428882 1.01270809 0.003239
3.444424 1.02508744 0.007227
3.445883 1.02582233 0.007221
3.452983 1.02248906 0.004823
3.460582 1.02260391 0.006534
3.464211 1.01882258 0.005685
3.523852 1.03012786 0.005162
3.529953 1.03111464 0.003248
3.532922 1.01675010 0.005466
3.560009 1.02615970 0.003293
3.568313 1.01989677 0.007748
3.577759 1.01662410 0.006588
3.626439 1.02690132 0.007620
3.630885 0.97151309 0.005859
3.631240 1.01475942 0.003994
3.638590 1.01989082 0.005540
3.655741 1.03161091 0.004846
3.656369 1.01871367 0.004865
3.672137 1.02168395 0.007378
3.678648 1.01993212 0.006119
3.685331 1.03059133 0.007265
3.704654 1.02205084 0.003204
3.719456 1.01262668 0.007774
3.762514 1.02339784 0.005999
3.779386 1.02079384 0.007935
3.780171 1.02242494 0.005110
3.782969 1.02183115 0.003088
3.833663 1.01803248 0.003564
3.889432 1.01775009 0.004608
3.901095 1.01667810 0.007836
3.946464 0.95094856 0.004566
3.967992 1.01985121 0.004760
3.983942 1.01382517 0.007664
4.002386 1.01738107 0.006102
4.014297 1.01906775 0.005046
4.024499 1.01463528 0.006371
4.065719 1.02363190 0.004445
4.082098 1.01900787 0.005308
4.128603 1.02935229 0.003410
4.128704 1.01803145 0.004071
4.144783 1.02053123 0.005520
4.158130 1.01966493 0.003014
4.161071 1.02782797 0.006521
4.191972 1.02003663 0.006602
4.204592 1.00180906 0.004828
4.207439 1.01246589 0.004748
4.249076 1.00267249 0.003747
4.259810 1.01159550 0.005228
4.286719 1.00724734 0.004369
4.295357 1.01586313 0.004103
4.311776 1.02325149 0.005264
4.344630 1.01083247 0.006622
4.353156 1.00719922 0.007773
4.386367 1.01817023 0.003794
4.415378 1.01246014 0.005495
4.422236 1.01657528 0.006479
4.429244 1.01648707 0.005284
4.430061 1.01892861 0.005837
4.431196 1.01679470 0.004195
4.442092 1.02130388 0.005682
4.457563 1.01389246 0.005108
4.464550 1.02620054 0.004675
4.492231 1.02191065 0.006413
4.496723 1.02315906 0.004381
4.533251 1.01581526 0.007508
4.621036 1.00956036 0.005652
4.637326 1.01227833 0.004031
4.669956 1.01766916 0.006303
4.671635 1.01266162 0.003159
4.678180 1.01309487 0.003169
4.693754 1.00819241 0.005814
4.708419 0.99839857 0.006665
4.711872 1.01503562 0.007547
4.740485 1.02241338 0.003840
4.752873 1.01027959 0.003340
4.787047 1.01063126 0.003928
4.813921 1.00879385 0.005199
4.818371 0.97842550 0.003444
4.826458 1.00136654 0.004865
4.842950 1.01743488 0.007711
4.856123 1.00773047 0.003809
4.916575 1.02255495 0.003687
4.921534 1.00973353 0.003561
4.940717 1.01045878 0.007856
4.941201 1.01347227 0.003730
4.943860 1.01910651 0.006253
4.959076 1.00231613 0.005485
4.962230 1.00860212 0.004962
4.999910 1.00924542 0.006634
5.042346 1.01179890 0.003417
5.068588 1.00955322 0.007700
5.072618 1.01316582 0.003590
5.090930 1.01238133 0.003189
5.095620 1.01426442 0.006541
5.135707 1.00385717 0.003931
5.156834 1.01659843 0.005616
5.187936 1.01809449 0.003168
5.199332 1.01325581 0.004160
5.262169 1.01874529 0.005124
5.262269 1.00360070 0.007538
5.281904 1.00493272 0.004452
5.290591 1.01338432 0.005123
5.302867 1.00737992 0.006009
5.320265 1.00530902 0.007341
5.325347 1.00857825 0.005036
5.353578 1.00568718 0.007554
5.367796 1.00731455 0.005068
5.379778 1.01150931 0.004459
5.417393 1.01079194 0.003068
5.425798 1.00379759 0.003094
5.430421 1.00196171 0.006461
5.431209 1.01171366 0.005347
5.433360 1.01024115 0.004223
5.434707 1.00815495 0.003429
5.439926 0.96959600 0.006790
5.443324 1.00358000 0.004444
5.456247 1.00814645 0.004934
5.496294 1.00957851 0.004544
5.534582 1.00610287 0.004413
5.562460 0.99850656 0.006400
5.580566 0.99635976 0.003952
5.608034 1.00158098 0.003932
5.637152 1.01006165 0.003629
5.638692 1.00825331 0.007644
5.651347 1.00628763 0.005139
5.670905 1.00919463 0.004895
5.675231 1.01293323 0.007882
5.684114 1.00177220 0.006353
5.717976 0.99856804 0.003421
5.767878 1.01123519 0.007440
5.787980 0.99285723 0.007027
5.815589 0.99963503 0.006131
5.816519 0.99679690 0.003216
5.843659 0.99977715 0.005938
5.851209 1.00158849 0.004228
5.852904 0.99802220 0.004424
5.881645 1.00908901 0.004268
5.882868 1.00350453 0.007904
5.883313 1.00755702 0.003921
5.898224 0.93464000 0.003773
5.899071 0.99595342 0.007504
5.906239 1.00135979 0.005107
5.912904 1.00160543 0.007261
5.921120 1.00589334 0.003152
5.986506 1.00250826 0.007864
6.003187 1.00633673 0.006445
6.081790 1.00028785 0.004948
6.085468 0.99951171 0.006303
6.176239 1.00103103 0.005874
6.185983 0.99041040 0.006360
6.217500 1.00388605 0.004041
6.219005 1.00808537 0.005820
6.252681 0.99385096 0.003290
6.273720 1.00924540 0.006518
6.289426 1.01219345 0.007774
6.315533 1.01336528 0.006151
6.317341 0.98943823 0.004116
6.351424 1.00310523 0.005652
6.365206 1.00090371 0.005218
6.365388 1.01109324 0.005274
6.376580 0.99809406 0.003672
6.403497 0.99480333 0.006760
6.417145 1.00271637 0.003014
6.417899 0.99384398 0.003491
6.423638 1.00758861 0.003831
6.446293 1.00009926 0.006737
6.472109 1.01270479 0.003694
6.509744 0.99506499 0.007715
6.553905 0.99893629 0.007504
6.565170 1.00428067 0.003817
6.638503 0.99901547 0.003943
6.648933 0.99702480 0.006739
6.654817 1.00173198 0.003227
6.703177 0.98763895 0.003366
6.750628 0.99488383 0.006560
6.759878 1.01116992 0.007179
6.823865 0.99753403 0.004373
6.831152 0.99876484 0.005421
6.841859 0.99488152 0.007792
6.846239 0.99759567 0.007574
6.873915 1.00613125 0.007518
6.885681 1.00085928 0.004787
6.888594 1.01344619 0.006630
6.895003 0.99814651 0.004346
6.897162 0.99915957 0.004174
6.934151 0.99997489 0.005574
7.016813 0.99733794 0.006033
7.048226 1.00766557 0.007554
7.092518 0.99948652 0.007761
7.129977 1.00208570 0.006005
7.148927 1.00525143 0.003488
7.180896 0.99764382 0.007954
7.232233 1.00189392 0.007023
7.245223 1.00255778 0.007155
7.284310 1.00376469 0.003597
7.286356 1.00214698 0.006693
7.300208 1.00096516 0.004256
7.332325 1.00422197 0.003727
7.335451 0.99187742 0.004947
7.346194 1.00479053 0.004016
7.352190 1.00464019 0.003585
7.367919 1.00343675 0.004016
7.388098 0.99609059 0.006982
7.424086 1.00856875 0.006973
7.430590 1.00204852 0.004323
7.432382 0.99529370 0.003325
7.453067 0.99513778 0.003823
7.468840 0.99878805 0.003465
7.502768 0.98977464 0.003632
7.531310 1.00162357 0.007659
7.537838 1.00158299 0.005551
7.549896 1.00342261 0.003447
7.553378 1.00343168 0.005825
7.553382 0.99266113 0.007736
7.611592 1.00886161 0.005355
7.631060 0.99660130 0.003574
7.686934 0.99061983 0.004490
7.689177 1.00388102 0.004030
7.691944 0.99730947 0.005593
7.696016 0.99968880 0.006761
7.696446 1.00660514 0.004441
7.701246 0.99960324 0.003948
7.742065 0.99370027 0.005229
7.751478 0.99742928 0.005381
7.767987 0.99944544 0.007900
7.788028 0.99272026 0.004808
7.796465 0.99806822 0.003929
7.842485 0.99966243 0.004541
7.889976 1.00644985 0.004499
7.929176 0.99298954 0.005319
7.937538 1.00632788 0.006097
7.951062 0.98528834 0.007256
7.954111 0.99971235 0.005407
7.960004 0.99751545 0.006302
7.976946 0.99347089 0.006920
7.997091 1.00174285 0.007008
8.040588 1.00695349 0.006288
8.064000 0.99684548 0.004216
8.072613 1.00213817 0.006675
8.095253 1.00694782 0.005915
8.099362 1.00295436 0.007160
8.118234 0.99353490 0.007397
8.127467 0.99901708 0.003893
8.129015 0.99994919 0.003868
8.161892 1.00418056 0.005757
8.177698 0.99901456 0.003964
8.223586 0.99648335 0.005946
8.226947 0.99195350 0.005496
8.229561 1.00800100 0.004419
8.261559 1.00640068 0.007598
8.314844 1.00171163 0.003758
8.331618 0.99375508 0.006110
8.340069 1.00519709 0.003380
8.359219 1.00566303 0.005140
8.395591 1.00028388 0.007936
8.405045 0.99426504 0.007571
8.424271 0.99583867 0.003451
8.428233 1.00062099 0.003845
8.428627 1.00332338 0.005759
8.441810 1.00037823 0.004570
8.467957 0.99686425 0.006690
8.542565 1.00801454 0.005900
8.551911 1.00794894 0.004908
8.592240 0.99196410 0.007495
8.592471 1.00544151 0.006885
8.604651 1.00285353 0.005113
8.609448 0.99801629 0.003425
8.626304 1.00711931 0.005083
8.639042 0.99645021 0.005720
8.653807 1.00288741 0.005590
8.666035 1.00698342 0.005267
8.669193 0.90857913 0.005420
8.687367 0.99574383 0.004511
8.692063 1.01342808 0.003277
8.697863 0.99184832 0.003097
8.726458 0.99512282 0.004617
8.750988 0.99800472 0.003349
8.781034 1.00315878 0.005469
8.785153 0.99830297 0.006062
8.802046 1.10977844 0.005893
8.812180 1.00387835 0.007835
8.820682 1.00290302 0.004217
8.914496 1.00131645 0.006426
8.926268 0.99593727 0.005110
8.935738 1.00714424 0.005012
8.986026 0.99247405 0.007303
8.987407 1.00323616 0.003666
9.009122 0.99433746 0.005068
9.029806 0.98758710 0.006763
9.040571 0.99834687 0.003447
9.041233 1.01184882 0.005027
9.042149 0.99716369 0.006558
9.091805 1.00621289 0.005988
9.102625 1.05265102 0.004547
9.114881 1.00707976 0.005209
9.157049 0.99701312 0.006521
9.158047 1.00365716 0.003270
9.164137 0.99996779 0.003109
9.165804 1.00407359 0.005023
9.193887 1.00369108 0.007260
9.212523 0.99502505 0.005905
9.214540 1.00155401 0.005057
9.214841 0.99945337 0.003668
9.229530 0.99265329 0.004673
9.239525 0.99803262 0.006929
9.267569 0.99554417 0.004969
9.268573 1.00308910 0.007687
9.336532 0.98897039 0.004468
9.358223 1.00021301 0.006581
9.362115 1.00511172 0.005140
9.362301 1.00124928 0.004197
9.375372 0.99881470 0.003836
9.405228 0.99959372 0.006021
9.445157 0.99700256 0.007678
9.524634 0.99355848 0.005783
9.558611 0.98937270 0.007806
9.624862 0.99565257 0.005668
9.645697 0.99038737 0.007059
9.662638 0.99509990 0.006051
9.677327 0.99714018 0.007366
9.684676 1.00215093 0.007587
9.738108 0.99905108 0.005256
9.795499 0.99794412 0.007547
9.797318 0.99104805 0.007076
9.832693 0.98382131 0.006024
9.837322 0.99109730 0.007471
9.865930 0.99088479 0.003853
9.870910 0.98791076 0.007194
9.876865 1.00404061 0.003916
9.890227 0.99837182 0.003510
9.893317 0.98799544 0.003619
9.900877 0.99739818 0.005363
9.911299 1.00129373 0.004863
9.915143 0.98974889 0.005061
9.918394 1.06569435 0.006259
9.920761 0.99576159 0.007794
9.935698 0.99562451 0.007540
9.942414 0.98663552 0.005030
9.951848 0.98915009 0.006754
9.962099 1.00000487 0.006657
9.972033 0.98725136 0.004723
10.016544 0.98675281 0.003459
10.024804 0.98947997 0.007967
10.036027 0.99055794 0.003344
10.037114 0.98745261 0.006966
10.039900 0.99109015 0.003530
10.071068 0.99339778 0.007941
10.076419 0.98836828 0.003314
10.138098 0.99046321 0.003327
10.163397 0.98867192 0.005827
10.192756 0.99256439 0.003925
10.233364 0.98367875 0.006712
10.235763 0.99094199 0.006642
10.264194 0.98817405 0.006037
10.264243 0.98500312 0.005724
10.265653 0.99367372 0.003658
10.307231 0.98332696 0.005307
10.324946 0.98563011 0.004289
10.337667 0.98860537 0.003045
10.380166 0.96963803 0.004513
10.389510 0.98673039 0.005039
10.439007 0.99200942 0.006725
10.454079 0.98530642 0.006635
10.463901 0.99473588 0.004953
10.467206 0.98280720 0.007801
10.470627 0.99773377 0.004251
10.473869 0.99467776 0.005640
10.498202 0.99991786 0.004985
10.565904 0.98985557 0.006620
10.575676 0.99063766 0.007980
10.586599 0.98146037 0.005710
10.593974 0.98136893 0.003555
10.630859 0.98467130 0.007048
10.652466 0.98585383 0.006475
10.696329 0.98751298 0.004552
10.712109 1.02464195 0.003672
10.720675 0.99125991 0.004979
10.740811 0.99155473 0.007963
10.745354 0.98743530 0.007409
10.754975 0.97677625 0.003868
10.786461 0.98467969 0.007514
10.801958 0.98190429 0.007447
10.817947 0.98548422 0.004856
10.852769 0.98604593 0.007741
10.871441 0.98718301 0.006872
10.886445 0.98775635 0.005706
10.915299 0.98521207 0.006939
10.915817 0.98635934 0.007895
10.927189 0.98312383 0.003366
10.946137 0.98810031 0.003143
10.952876 0.98258949 0.004837
10.954608 0.99134763 0.003719
10.999704 0.98053893 0.004205
11.032062 0.97664514 0.003686
11.073517 0.98054002 0.005874
11.096618 0.98381089 0.007424
11.099742 0.98219915 0.007499
11.198978 0.98119688 0.003205
11.220904 0.97791524 0.004567
11.246629 0.99707061 0.006415
11.267101 0.96893599 0.007223
11.312835 0.97683089 0.004494
11.327399 0.97789479 0.007177
11.370150 0.98110755 0.005820
11.373682 0.98146849 0.005716
11.404055 0.98142260 0.006762
11.410810 0.97710453 0.006446
11.428174 0.99155569 0.004960
11.438250 0.99131047 0.004847
11.448415 0.98714954 0.006119
11.462782 0.97894581 0.004412
11.504034 0.96954426 0.004328
11.506894 0.98721690 0.004059
11.546462 0.97783727 0.007777
11.547233 0.97228060 0.007196
11.548908 0.98429585 0.004002
11.552509 0.97384504 0.005669
11.562113 0.94741720 0.006975
11.564630 0.98167893 0.006060
11.603709 0.97253886 0.005563
11.641273 0.97649057 0.005460
11.671210 0.97717638 0.004181
11.780558 0.97160244 0.003744
11.811605 0.98147417 0.004739
11.817420 0.95787150 0.005572
11.847478 0.97649044 0.006227
11.861952 0.97560011 0.007001
11.862861 0.97673930 0.004181
11.868792 0.97459761 0.003441
11.903738 0.97236177 0.004329
11.964016 0.97660191 0.005930
12.022270 0.97665064 0.004286
12.032979 0.97433917 0.007594
12.046189 0.97049654 0.003466
12.107199 0.97626787 0.006412
12.130947 0.96990599 0.004069
12.132629 0.97438737 0.005836
12.134520 0.97311858 0.007125
12.137195 0.97399472 0.003678
12.145166 0.97832674 0.003070
12.149998 0.97774043 0.006451
12.153544 0.96379279 0.004984
12.169778 0.97579658 0.004910
12.172161 0.96927183 0.006453
12.212859 0.97496279 0.004746
12.214596 0.97538217 0.005365
12.320331 0.97616634 0.006775
12.342272 0.97839579 0.003344
12.358040 0.96473699 0.006099
12.364621 0.98090642 0.007749
12.385629 0.96938534 0.007444
12.403826 0.97232192 0.004627
12.429697 0.97227365 0.003156
12.480243 0.97932862 0.003772
12.489917 0.97469452 0.006357
12.522867 0.97405512 0.003179
12.545143 0.97479600 0.006407
12.573266 0.97535591 0.005486
12.588623 0.97500431 0.004437
12.630229 0.97297348 0.003276
12.632774 0.93930657 0.004869
12.637999 0.97259250 0.006720
12.669427 0.97098323 0.003346
12.681048 0.97657668 0.006455
12.724677 0.98202367 0.007077
12.727589 0.97766074 0.006906
12.770104 0.96729759 0.004555
12.781394 0.95648635 0.004126
12.818250 0.96699231 0.007918
12.865605 0.96935582 0.006466
12.887235 0.97239407 0.007775
12.905801 0.97133828 0.004486
12.933701 0.97564509 0.004220
12.943940 0.97087252 0.006530
12.958371 0.97498473 0.004839
13.010828 0.97449799 0.005000
13.015065 0.97616064 0.003455
13.040805 0.96720130 0.006093
13.065693 0.97426744 0.004404
13.077967 0.98063514 0.003744
13.137228 0.97617885 0.005774
13.138559 0.98094121 0.007354
13.173336 0.97529864 0.003267
13.183103 0.96698334 0.005340
13.186368 0.96822047 0.005261
13.229289 0.96093306 0.006839
13.244085 0.97141249 0.007704
13.284781 0.97470231 0.005381
13.310143 0.97366869 0.006489
13.317373 0.96041730 0.003614
13.327365 0.97651504 0.003152
13.347093 0.97031066 0.006665
13.361008 0.96606820 0.005859
13.365501 0.98228392 0.005402
13.431130 0.97060472 0.006267
13.465567 0.97559035 0.005784
13.470860 0.97388319 0.007001
13.511883 0.97759498 0.003479
13.540541 0.97622894 0.003570
13.544357 0.98107513 0.004190
13.578536 0.97098419 0.004153
13.579900 0.97190156 0.004613
13.581069 0.97770358 0.003162
13.612482 0.97822364 0.004510
13.629702 0.96964685 0.004003
13.656784 0.97507403 0.004025
13.658702 0.98545155 0.003995
13.662737 0.96595220 0.007026
13.679212 0.97963944 0.007049
13.694743 0.98217887 0.007876
13.701493 0.97843595 0.004492
13.722213 0.97972216 0.005951
13.729902 0.97121621 0.003687
13.731003 0.97916712 0.007414
13.758938 0.97441541 0.003200
13.770368 0.97606742 0.006270
13.773621 0.97963963 0.007043
13.785144 0.97491628 0.003089
13.788355 0.96924238 0.005367
13.933968 0.97544529 0.007902
13.936014 0.97940973 0.004695
13.938685 0.98225384 0.006283
13.951888 0.98021491 0.007482
13.952006 0.97935168 0.004829
13.980326 0.96903013 0.006328
13.994771 0.98013431 0.004285
14.053727 0.99367307 0.003281
14.058845 0.99571520 0.003840
14.080840 0.98055812 0.004491
14.112344 0.98578628 0.005714
14.118524 0.98214419 0.003423
14.130067 0.97788709 0.006714
14.136572 0.98567323 0.007741
14.148772 0.98765942 0.005457
14.196470 0.98000009 0.005097
14.202752 0.97899665 0.007478
14.209290 0.97410167 0.004835
14.213428 0.99284351 0.004673
14.234389 0.98459376 0.007669
14.234984 0.98358447 0.006720
14.238545 0.98529998 0.004968
14.268305 0.98458966 0.007540
14.291590 0.98056620 0.004792
14.295861 0.98900021 0.005705
14.308725 0.98846546 0.006450
14.347014 0.98551936 0.003470
14.348297 0.98172961 0.003040
14.439726 0.97868925 0.003639
14.475107 0.97974570 0.003048
14.485880 0.98637034 0.007485
14.486671 0.98847609 0.007498
14.493432 0.98346501 0.004918
14.509839 0.98627674 0.005827
14.510468 0.98716466 0.007684
14.515763 0.98238548 0.003538
14.578987 0.98112756 0.007944
14.597991 0.98603170 0.006628
14.603729 0.99163083 0.007119
14.636140 0.98849939 0.003643
14.641190 0.98763429 0.005478
14.643581 0.99145522 0.005695
14.671999 0.98012254 0.006748
14.693441 0.99438388 0.005734
14.709417 0.99746198 0.004467
14.794956 0.99293013 0.007195
14.798966 0.99071583 0.007426
14.811456 0.99369146 0.006488
14.827861 1.00226648 0.006810
14.853572 0.98994451 0.006688
14.874387 0.99165027 0.003007
14.880810 0.99825783 0.004720
14.910240 0.98983156 0.004332
14.937197 0.99403027 0.006193
14.938390 0.99312031 0.004473
14.943425 0.99037904 0.007730
14.990112 0.98807874 0.003849
14.992218 0.99406540 0.004596
14.993684 0.99413789 0.006472
15.013293 0.98678315 0.007851
15.035233 0.99342090 0.007789
15.099879 1.09370358 0.006096
15.107349 0.99737953 0.006594
15.133623 0.99747009 0.005839
15.158516 0.99657564 0.007920
15.170535 1.00182954 0.003828
15.176302 0.99171288 0.004169
15.213131 1.00171217 0.007966
15.216802 0.99572537 0.003504
15.235799 1.00267012 0.003017
15.257228 0.99439826 0.007110
15.263970 0.99821336 0.007956
15.281504 1.00167479 0.004198
15.286325 1.00480884 0.007757
15.294289 1.00287771 0.004473
15.305978 0.99043519 0.004291
15.318721 0.99479965 0.006638
15.319055 1.00219091 0.006115
15.332521 0.99416223 0.003710
15.348548 1.00450755 0.004317
15.376379 1.00463978 0.005008
15.425611 1.00503800 0.003584
15.440901 0.99830757 0.007079
15.481357 1.00609269 0.007427
15.495367 1.00718800 0.007422
15.502513 1.00821391 0.004579
15.509457 1.00313269 0.003964
15.546883 1.00166716 0.007360
15.554676 1.01088545 0.007515
15.571369 1.00136376 0.003790
15.585675 1.01029863 0.004929
15.610595 1.01006858 0.005432
15.617734 1.00423124 0.006195
15.665744 1.00999258 0.004667
15.666065 1.01592232 0.004260
15.687258 0.99614124 0.006569
15.714767 1.00723686 0.005025
15.715595 0.99991179 0.006558
15.730201 1.00330649 0.003899
15.742742 1.01212631 0.003573
15.773337 1.00665785 0.004042
15.778831 1.00011582 0.006735
15.786655 1.00170030 0.006446
15.863478 0.99778963 0.007303
15.869278 1.00515799 0.006185
15.872955 1.01191051 0.007029
15.890691 1.01453841 0.005533
15.894907 1.00389486 0.004302
15.910672 1.00833319 0.003378
16.001557 1.00549526 0.007643
16.019523 1.01540184 0.003650
16.043300 1.01659232 0.006894
16.045415 1.02174928 0.007317
16.077286 1.01203101 0.005584
16.107995 1.01305645 0.006395
16.115227 1.01087894 0.006976
16.151357 1.01344622 0.006551
16.152801 1.00834388 0.007514
16.196378 1.01181306 0.003934
16.233867 1.01460479 0.006542
16.252704 1.01379105 0.006404
16.332252 1.01626489 0.005549
16.342501 1.01585730 0.003684
16.358311 0.97411623 0.004427
16.364682 1.01331147 0.006215
16.370460 1.02290891 0.003784
16.372768 1.01479092 0.005217
16.389274 1.00604330 0.004377
16.406490 1.00634204 0.007797
16.426330 1.02174511 0.004212
16.426394 1.01194889 0.004804
16.427644 1.02076969 0.007913
16.443620 1.01629122 0.003973
16.446973 1.03030080 0.004649
16.450668 1.01834723 0.003643
16.454287 1.01372653 0.004102
16.455515 1.01063992 0.005315
16.455530 1.01911153 0.007139
16.473131 1.01989795 0.007131
16.474304 1.01780861 0.005237
16.480781 1.01954534 0.003098
16.490867 1.01418820 0.007737
16.512906 1.01900221 0.005443
16.521669 1.01516172 0.007687
16.523083 1.01734510 0.006717
16.534969 1.01426161 0.007488
16.581030 1.02426474 0.005601
16.583715 1.02623818 0.006254
16.585854 1.01736366 0.007968
16.594857 1.01787412 0.005277
16.623144 1.01959733 0.007540
16.657190 1.02629837 0.004473
16.697641 1.01241907 0.005521
16.698638 1.01003972 0.003720
16.700417 1.01391643 0.005816
16.747705 1.02019547 0.005861
16.825807 1.01839069 0.003087
16.834686 1.02271541 0.005102
16.871720 1.02203713 0.006741
16.903323 1.01963652 0.004361
16.920021 1.01848136 0.006053
16.966213 1.01874250 0.005852
16.994543 1.02625110 0.003925
17.010252 1.02513548 0.006815
17.020514 1.02626898 0.007474
17.036417 1.02609569 0.004519
17.051169 1.02049943 0.007636
17.080379 1.01726136 0.004472
17.097364 1.02014149 0.007162
17.159376 1.01983187 0.004038
17.169068 1.02621353 0.003952
17.171732 1.02528951 0.004262
17.182352 1.02526970 0.004367
17.188827 1.02435197 0.006624
17.201388 1.02619891 0.005596
17.227522 1.02102621 0.005399
17.249841 1.02372389 0.006175
17.333507 1.02836144 0.003999
17.340348 1.02738883 0.003172
17.392912 1.02889879 0.007211
17.394240 1.02508398 0.004298
17.405408 1.02865673 0.006527
17.410158 1.01563751 0.007524
17.457836 1.03482961 0.004335
