# Star 1 - Telescope tess - Campaign 3
# Time Flux Error
# days relative_flux relative_error
4.291278 0.97612828 0.004941
4.294440 0.97924921 0.005740
4.298742 0.97526012 0.004343
4.325173 0.98293731 0.007259
4.392083 0.97732972 0.006368
4.395367 0.98418496 0.006904
4.406857 0.96792430 0.007382
4.410735 0.96955292 0.006754
4.516445 0.96819081 0.006229
4.552222 0.96631031 0.006618
4.590347 0.97174939 0.005875
4.602647 0.96882346 0.004375
4.606135 0.97270780 0.007351
4.626504 0.97555461 0.007394
4.632039 0.98217998 0.003305
4.632494 0.97146658 0.004658
4.665096 0.97600953 0.007447
4.716200 0.97796043 0.006378
4.791993 0.98713430 0.006334
4.802227 0.98980646 0.004931
4.810076 0.97984087 0.005977
4.859908 0.99240156 0.005587
4.871483 0.98704576 0.004321
4.880923 0.99004711 0.003909
4.885931 0.98246249 0.006234
4.909529 0.99608243 0.004849
4.915116 0.99008819 0.007718
4.916130 1.00141499 0.007694
4.926185 0.99335862 0.003113
4.955584 0.99339136 0.003493
4.984641 0.99745422 0.005553
5.015930 1.00259673 0.003800
5.021255 1.00058855 0.003742
5.054361 1.01505996 0.007151
5.059089 1.00404587 0.007399
5.069534 1.00921386 0.005070
5.099497 1.06216581 0.003895
5.111557 1.01321673 0.005270
5.160209 1.01303226 0.003156
5.182360 1.01283383 0.007390
5.239326 1.01746163 0.004607
5.244520 1.02600643 0.004460
5.263926 1.01488389 0.004663
5.267524 1.02140207 0.003971
5.299863 1.02443260 0.005446
5.314503 1.02440245 0.006151
5.327557 1.01950025 0.005450
5.352287 1.02019574 0.005380
5.373148 1.02226131 0.007742
5.448592 1.03046184 0.005894
5.457505 1.02919542 0.005978
5.488105 1.02791930 0.004175
5.498235 1.02370214 0.003427
5.536882 1.02871677 0.007599
5.557975 1.02014572 0.004687
5.559032 1.02072206 0.007479
5.569057 1.02040447 0.004122
5.599354 1.02659695 0.004394
5.630945 1.02003081 0.003859
5.642627 1.01544511 0.005575
5.645304 1.01309510 0.003124
5.711728 1.01116920 0.005225
5.715206 1.01019483 0.003288
5.725350 1.01537376 0.006233
5.733146 1.01543830 0.004066
5.748333 1.01563612 0.006946
5.757923 1.01330603 0.006424
5.763916 1.00405663 0.007962
5.767088 1.00695202 0.004196
5.776200 1.01980412 0.006065
5.795874 1.01247523 0.005392
5.823340 1.00574848 0.005883
5.831466 1.00895915 0.003875
5.837013 1.01753685 0.005631
5.841216 1.01530198 0.003754
5.877376 1.00117800 0.007476
5.882809 1.00163297 0.006773
5.893565 1.01311596 0.006336
5.899238 1.00615414 0.005008
5.923767 1.00592789 0.004994
6.015626 1.00012921 0.005892
6.051392 1.00018355 0.003517
6.057149 1.01701055 0.005310
6.078007 0.99607911 0.003857
6.092296 1.00371038 0.003750
6.095792 1.00266786 0.006648
6.120856 0.99699600 0.005024
6.124350 1.00298604 0.007910
6.144984 0.99790374 0.003249
6.149179 1.00219825 0.005600
6.185561 1.01213884 0.003447
6.190709 0.99612459 0.007289
6.197431 0.98984177 0.007858
6.206732 1.00533232 0.006532
6.233077 1.00611885 0.007823
6.236959 1.00535330 0.006181
6.238525 1.00350837 0.005722
6.257980 0.99951490 0.004096
6.286297 1.00206471 0.006410
6.299268 1.00327241 0.004831
6.321541 1.00138816 0.003414
6.331292 0.99999576 0.005343
6.340423 1.00209369 0.003334
6.353983 1.00368838 0.006327
6.360033 1.00035249 0.005486
6.361897 0.99840677 0.007929
6.379364 1.00033567 0.007285
6.384366 1.00575678 0.005478
6.388504 1.00674711 0.004662
6.424640 1.00116705 0.007949
6.430495 0.99195984 0.006608
6.475415 0.99904235 0.007353
6.583271 0.99738485 0.006521
6.606109 0.99035594 0.004119
6.628403 0.99755677 0.005326
6.630696 0.99645029 0.006879
6.635620 0.99635391 0.003571
6.657411 0.98142926 0.004062
6.667171 0.98907742 0.005513
6.704828 0.98807979 0.007060
6.706147 0.98787711 0.007983
6.707782 0.98884836 0.004318
6.709757 0.98489770 0.006442
6.716501 0.99155468 0.007074
6.728851 0.98977020 0.007283
6.765696 0.98515674 0.004619
6.781079 0.98507641 0.003214
6.834076 0.98335819 0.005490
6.863751 0.97913786 0.007442
6.896273 0.97519943 0.007803
6.901786 0.97268529 0.007542
6.918876 0.98047467 0.004230
6.934547 0.98066767 0.006076
6.951803 0.97788829 0.006343
6.974023 0.96468544 0.004693
6.979691 0.97113933 0.004658
6.985217 0.97908415 0.003165
7.000142 0.97823363 0.007531
7.013381 0.98398582 0.007176
7.030098 0.96789799 0.003684
7.039386 0.96925573 0.007670
7.076406 0.97159384 0.003022
7.108612 0.97294094 0.007044
7.138618 0.97394440 0.004409
7.175107 0.97351741 0.007720
7.202469 0.97578518 0.007392
7.224296 0.97262672 0.006492
7.252617 0.97558888 0.006055
7.253732 0.97926623 0.003105
7.257736 0.98246686 0.007243
7.313452 0.98341373 0.005137
7.345050 0.98637877 0.005477
7.358138 0.98204433 0.003766
7.358954 0.97737449 0.007583
7.372567 0.98306438 0.006522
7.383664 0.98828677 0.003630
7.383983 0.98332414 0.004397
7.386251 0.98813238 0.004326
7.389891 0.98977561 0.003306
7.412399 0.98559944 0.007175
7.452806 1.03001615 0.004998
7.498320 1.00703120 0.005735
7.513536 1.00052739 0.003399
7.521544 1.00425202 0.004029
7.538416 1.00868480 0.007976
7.543222 0.99667123 0.005243
7.571104 1.00767980 0.005183
7.620592 1.01874273 0.007844
7.631990 1.02025152 0.004132
7.637837 1.01083894 0.005840
7.760602 1.03136644 0.003782
7.793136 1.02496442 0.006438
7.798382 1.01471854 0.003721
7.799169 1.02362582 0.007722
7.806390 1.01985010 0.004297
7.812899 1.01591508 0.003411
7.823105 1.02161487 0.003649
7.826373 1.02613165 0.006014
7.881819 1.02474369 0.007148
7.883145 1.03828508 0.005086
7.897252 1.02714487 0.007806
7.902466 1.02262977 0.005357
7.907767 1.02961089 0.007171
7.910180 1.02143881 0.007533
7.912703 1.02495212 0.007957
7.933648 1.02602039 0.004027
7.966971 1.02415910 0.005047
7.967166 1.02106576 0.007175
7.978024 1.03203107 0.007854
7.988697 1.01913959 0.004569
8.001395 1.02855337 0.003834
8.018061 1.01946930 0.003252
8.042577 1.02888548 0.003109
8.044345 1.01657595 0.003776
8.073999 1.02542628 0.006594
8.078147 1.01207295 0.003084
8.154738 1.01713658 0.003994
8.195746 1.01354809 0.005766
8.215071 1.01477944 0.007216
8.271590 1.03624206 0.006193
8.272567 1.01962782 0.006119
8.303549 1.01806010 0.006879
8.310806 1.01080838 0.003169
8.333900 1.00831454 0.004129
8.354532 1.00119522 0.005148
8.424608 1.00040537 0.004970
8.447688 1.01211942 0.005815
8.556388 0.99938136 0.003088
8.576855 1.00025961 0.007057
8.602364 0.99377623 0.006460
8.638915 1.00380975 0.003056
8.656739 0.99755592 0.006866
8.724429 0.99634278 0.004585
8.757781 0.99543635 0.007075
8.773267 0.99604134 0.005416
8.799211 1.00414488 0.005764
8.832976 1.00589468 0.004423
8.858922 1.00138380 0.005858
8.928365 1.00548292 0.007385
8.958851 0.99948227 0.004291
8.969710 1.01207308 0.004512
8.978557 1.02032794 0.007181
9.015576 0.99422151 0.005850
9.018683 0.99809944 0.007950
9.040010 0.98788302 0.003722
9.066360 0.99638949 0.007949
9.075511 0.99646055 0.003567
9.077248 1.00112379 0.005484
9.090639 0.99655188 0.004882
9.099563 0.99007590 0.005037
9.148833 0.99225657 0.007725
9.158322 0.99649405 0.005239
9.193136 0.99009141 0.006930
9.204887 0.98508222 0.007819
9.212221 0.99276644 0.006782
9.220525 0.99418771 0.004832
9.230768 0.98011430 0.006621
9.258524 0.98644247 0.004248
9.264092 0.99231326 0.005062
9.280149 0.98746372 0.005355
9.285116 0.99389699 0.007673
9.311888 0.97722893 0.004065
9.317377 0.98288081 0.005852
9.322129 0.98505322 0.005317
9.330098 0.97379844 0.005077
9.355750 0.97659134 0.005394
9.380272 0.98535929 0.005437
9.417549 0.97635340 0.003642
9.425679 0.97106318 0.007282
9.439396 0.97791572 0.004799
9.458816 0.97941903 0.007970
9.466892 0.97431364 0.007786
9.481136 1.01449449 0.004337
9.485769 0.97231389 0.007717
9.488493 0.97555707 0.007567
9.496021 0.97382886 0.003324
9.519918 0.97960235 0.007087
9.556288 0.96668252 0.005626
9.580659 0.97158417 0.004057
9.584823 0.97266699 0.005677
9.616414 0.97613147 0.006987
9.661056 0.96672007 0.007605
9.703783 0.97801053 0.004667
9.716179 0.96486231 0.007293
9.717600 0.97177743 0.003486
9.751095 0.96884083 0.005314
9.756223 0.98657457 0.004522
9.784932 0.97691015 0.003889
9.804199 0.97644284 0.003077
9.805247 0.98098700 0.006542
9.820371 0.98807213 0.003715
9.825168 0.98641650 0.006216
9.834653 0.99274026 0.004755
9.845919 0.98617977 0.004417
9.857159 0.99875483 0.003763
9.858454 0.98851737 0.006212
9.866498 1.00021859 0.003607
9.877794 0.98461409 0.005169
9.894619 0.99883942 0.003912
9.911998 0.98887756 0.003602
9.938435 0.99033321 0.006969
9.951995 1.00217897 0.003552
9.965369 0.99395763 0.005162
9.996387 0.99442322 0.003764
10.009695 1.00870970 0.006349
10.063124 1.00752092 0.006781
10.077750 1.00045306 0.005836
10.136193 1.01955419 0.006796
10.137418 1.01287556 0.007688
10.139969 1.01266589 0.006830
10.184868 1.02171423 0.005582
10.196791 1.01911170 0.007761
10.198870 1.01588301 0.007153
10.222030 1.02004264 0.004971
10.261473 1.02034437 0.004272
10.272722 1.02335621 0.007304
10.344075 1.01876165 0.005296
10.361115 1.03077111 0.003004
10.379185 1.02332438 0.007584
10.382730 1.02790305 0.003966
10.396796 1.03127289 0.004315
10.406313 1.02532980 0.003846
10.412753 1.01695344 0.004471
10.524662 1.02637804 0.007235
10.537727 1.02227242 0.005799
10.568844 1.02450855 0.005902
10.591770 1.02203798 0.003187
10.596774 1.02025242 0.005616
10.606121 1.01601707 0.005087
10.677594 1.01438147 0.006286
10.716235 1.01191454 0.006080
10.758631 1.00851048 0.003656
10.805773 1.02024465 0.007799
10.840461 1.00540073 0.003498
10.853608 1.00843251 0.004642
10.864905 1.01255503 0.004046
10.866950 1.01193531 0.006987
10.881537 0.97593751 0.003196
10.901768 0.99395126 0.004572
10.919646 1.00364442 0.006176
10.926973 0.99529614 0.004823
10.930053 1.01166531 0.006980
10.930080 0.99325178 0.004869
10.959534 1.00688854 0.006717
10.983931 1.00991606 0.004814
10.991291 1.00210013 0.006246
11.007298 0.99597361 0.003167
11.008807 1.00637575 0.007614
11.017169 0.99401606 0.004154
11.037666 1.00280884 0.005629
11.076374 1.00576715 0.006206
11.115898 0.99164424 0.004757
11.130764 1.00612888 0.007659
11.148088 1.00444497 0.004444
11.151891 1.00373591 0.006928
11.163556 1.00457328 0.006887
11.165876 0.99430403 0.004535
11.186933 1.00428387 0.005280
11.189118 1.00211689 0.003804
11.209549 0.98375548 0.007118
11.270492 1.00545478 0.006290
11.295025 0.99986298 0.003830
11.326556 1.03276324 0.005616
11.344621 1.00627785 0.005862
11.348832 1.00579145 0.007662
11.353809 0.99497654 0.006897
11.364558 0.99864727 0.003659
11.365632 0.99941166 0.005344
11.368534 0.99782077 0.007650
11.372240 1.00261342 0.005528
11.385846 1.00146773 0.007004
11.387711 0.99734491 0.003447
11.397864 0.99743405 0.005010
11.432015 0.99581377 0.004133
11.508454 0.99487876 0.004871
11.530127 0.99671821 0.003528
11.547209 0.99482176 0.004807
11.547496 1.00489508 0.006764
11.597971 0.98801674 0.004151
11.660367 1.00096942 0.003437
11.671069 0.99522609 0.004836
11.705863 0.98260748 0.006365
11.710394 0.99423088 0.006409
11.716529 0.98560814 0.005085
11.730331 0.97261165 0.004514
11.760448 0.98750532 0.005295
11.782283 0.98823113 0.007335
11.831148 0.97758679 0.005185
11.876916 0.98976306 0.007161
11.879456 0.98244076 0.005326
11.906037 0.97945714 0.006847
11.977632 0.97508278 0.005228
11.977679 0.97916047 0.004898
11.987239 0.96967156 0.007044
11.988280 0.97831633 0.007773
11.989036 0.98228777 0.007217
12.014652 0.97930984 0.003276
12.043021 0.97835685 0.006475
12.047165 0.97478630 0.003517
12.062077 0.96614453 0.004693
12.085081 0.96777546 0.007163
12.095417 0.96684783 0.006546
12.095567 0.97242510 0.004807
12.126650 0.97171101 0.006757
12.150343 0.96926631 0.004106
12.167491 0.97202804 0.004658
12.172338 0.96868473 0.005864
12.177620 0.97916355 0.004245
12.196301 0.98145608 0.007014
12.204567 0.96968963 0.004346
12.222084 0.97579191 0.007431
12.225595 0.98629871 0.004139
12.248987 0.97308155 0.006360
12.266377 0.97981655 0.005120
12.278893 0.98015029 0.006693
12.334534 0.98662986 0.007821
12.341442 0.97951221 0.004374
12.374587 0.99034557 0.005729
12.377584 0.99115614 0.006306
12.415908 0.99412435 0.007550
12.446019 0.99113861 0.003189
12.461100 0.99340549 0.005551
12.467384 1.00629260 0.003063
12.489283 1.00111552 0.004467
12.492851 0.99834171 0.006087
12.493730 0.99807320 0.007470
12.533605 1.00998343 0.005282
12.579545 1.01127392 0.005056
12.665733 1.02583410 0.006442
12.687423 1.02029613 0.005045
12.711207 1.02145000 0.005762
12.725478 1.01284630 0.007175
12.743228 1.01602642 0.005045
12.782581 1.02932507 0.004136
12.785453 1.02774313 0.003483
12.803570 1.02589375 0.003374
12.826613 1.01915223 0.005022
12.827236 1.02250454 0.007805
12.844334 1.02239816 0.007755
12.861489 1.03070371 0.007938
12.862331 1.02791431 0.007176
12.878990 1.02790078 0.004844
12.923522 1.02613847 0.004566
12.952645 1.01764523 0.007584
13.036799 1.02390258 0.004641
13.075925 1.02918261 0.003426
13.099202 1.02125577 0.004928
13.131201 1.00469864 0.005240
13.134029 1.02140821 0.005027
13.150639 1.02518908 0.005429
13.169857 0.96874403 0.005328
13.176184 1.02557270 0.004893
13.179036 1.01125868 0.004191
13.182941 1.01621345 0.004571
13.187100 1.01880752 0.006878
13.228377 1.00198532 0.004233
13.246579 1.00573134 0.006456
13.247112 1.01305649 0.004299
13.262457 1.00908864 0.003934
13.289559 1.01308455 0.007038
13.325086 1.01019127 0.007817
13.336350 1.00998507 0.005489
13.357109 1.01325875 0.004493
13.377550 1.00773363 0.004588
13.377979 1.00909097 0.007667
13.396762 1.01009246 0.004334
13.398450 1.00527733 0.007190
13.418243 1.00324128 0.004513
13.427716 1.00338907 0.006816
13.443707 0.99588521 0.006720
13.459932 1.01072006 0.004758
13.577341 1.00040167 0.007984
13.578662 1.01099880 0.006978
13.581223 1.00328320 0.007137
13.582497 1.00135601 0.005217
13.669736 1.00330594 0.007103
13.695077 1.00649976 0.005503
13.763312 1.00589234 0.003577
13.764730 1.00253320 0.004855
13.792153 1.00425770 0.004895
13.812476 0.99635613 0.006129
13.845970 1.00032502 0.004246
13.851952 0.98570882 0.004812
13.858029 0.99491995 0.003596
13.861674 1.00551682 0.006809
13.876756 0.99624682 0.005338
13.884720 0.99962539 0.007601
13.914552 0.99772209 0.007616
13.915225 1.00246343 0.003161
13.921826 0.99406572 0.005383
13.928382 1.00193566 0.007136
13.958304 1.00663744 0.003352
13.971444 1.00453899 0.006965
13.978024 0.99717894 0.003772
14.001707 1.00333860 0.003046
14.046808 1.00301949 0.004088
14.063361 0.98456797 0.006651
14.121635 0.99338705 0.007203
14.131040 0.97932127 0.006795
14.140385 0.99113530 0.004019
14.147364 0.99342957 0.004577
14.150721 0.99343423 0.003204
14.217813 0.97665507 0.003383
14.223949 1.07091541 0.006110
14.259843 0.98696330 0.004122
14.280223 0.99145503 0.003745
14.280569 0.97367882 0.006402
14.286461 0.98160818 0.006182
14.290821 0.99392538 0.003724
14.340928 0.98963342 0.006384
14.353921 0.96870171 0.003427
14.365436 0.97751993 0.004064
14.392242 0.97401477 0.003125
14.394345 0.98468660 0.003237
14.405828 0.98380808 0.003100
14.411510 0.97798928 0.007274
14.415618 0.97572329 0.007276
14.470783 0.97881769 0.003778
14.498526 0.97561697 0.007105
14.507836 0.97782536 0.004409
14.518771 0.96892827 0.003876
14.534795 0.96456665 0.007721
14.558272 0.97061294 0.005135
14.675858 0.97995378 0.005712
14.701436 0.98127953 0.005274
14.747801 0.97069760 0.003345
14.754152 0.98067629 0.005233
14.787598 0.97767962 0.003231
14.845285 0.99064081 0.006925
14.845772 0.98223361 0.004927
14.857039 0.99010468 0.005166
14.863663 0.99689136 0.004874
14.903384 0.99284234 0.006428
14.921239 0.99513957 0.003463
14.924599 1.00168142 0.007664
14.928480 0.99574428 0.006344
14.931674 0.99636818 0.003127
14.932019 0.99246086 0.005049
14.932855 0.98707046 0.004232
14.934653 0.99100930 0.005588
14.975282 0.99567242 0.005745
15.044422 1.00148113 0.005204
15.061929 1.00113562 0.007013
15.085651 1.00982338 0.003900
15.087425 1.01136843 0.006472
15.090815 1.01485748 0.007944
15.095259 1.01111465 0.003381
15.121413 1.01842162 0.005144
15.165426 1.02069415 0.007958
15.182011 1.01871392 0.005380
15.182841 1.01020706 0.006696
15.221599 1.02739232 0.007323
15.244059 1.01127911 0.007444
15.247719 1.01475738 0.007968
15.270066 1.01692208 0.005859
15.287032 1.02247422 0.004197
15.338162 1.03095580 0.007347
15.379902 1.02803511 0.005302
15.396616 1.02748241 0.007981
15.430664 1.02326404 0.007723
15.440253 1.01789439 0.005861
15.452710 1.03599698 0.005680
15.452937 1.02049495 0.003644
15.454622 1.02128059 0.005650
15.485325 1.02260971 0.006545
15.587682 1.02445700 0.005645
15.612867 1.02817231 0.006083
15.673386 1.00858374 0.006665
15.698768 1.01528208 0.004405
15.733331 1.01450783 0.007354
15.740212 1.01034980 0.005543
15.740621 1.01615627 0.006349
15.746197 1.03866112 0.004194
15.827627 1.00212369 0.007082
15.859736 0.99848775 0.005598
15.892670 1.01127988 0.003623
15.923019 1.01139168 0.006018
15.924293 1.00403503 0.005494
15.938392 1.00568404 0.006284
16.008881 0.99578762 0.007352
16.013506 1.00058078 0.003994
16.042462 0.99534615 0.007032
16.047021 1.00401814 0.005052
16.065725 1.00439937 0.005757
16.075728 0.99489797 0.005626
16.090822 1.00664883 0.004256
16.142443 1.00079280 0.004008
16.153813 0.99890075 0.007301
16.191500 0.99854615 0.007618
16.218706 0.99819042 0.006437
16.225284 0.99917974 0.005064
16.252460 1.00125274 0.007285
16.287631 0.99929465 0.003403
16.292557 1.00531621 0.005994
16.308202 1.00005755 0.006415
16.319992 1.00225487 0.007062
16.337309 0.99985144 0.007457
16.386691 1.00856289 0.003382
16.450758 0.99829645 0.007507
16.453099 0.99709140 0.007901
16.464112 0.99319990 0.005232
16.499554 0.99307726 0.006776
16.544335 1.00093106 0.003046
16.580160 1.00155746 0.007741
16.631394 0.98860469 0.006446
16.642628 0.98599811 0.005996
16.645054 0.98956341 0.005487
16.708354 0.98965379 0.007253
16.740041 0.99223986 0.006815
16.767267 0.97734858 0.005046
16.804058 0.97903256 0.004887
16.856192 0.97393700 0.003133
16.872853 0.97820427 0.004075
16.903112 0.98415974 0.007187
16.924126 0.97376377 0.003518
16.926505 0.97941595 0.007546
16.926647 0.96642913 0.005213
16.953007 0.98160006 0.007041
16.976841 0.97462854 0.007819
16.982603 0.97400753 0.003409
17.027963 0.96414205 0.003547
17.063236 0.97599206 0.006551
17.076323 0.97492214 0.006267
17.089623 0.97639467 0.004729
17.091214 0.96309484 0.004201
17.097078 0.97714692 0.004167
17.104621 0.97235822 0.004384
17.130192 0.97656668 0.003173
17.229887 0.97540969 0.007068
17.297151 0.97161959 0.006597
17.304853 0.97843391 0.004909
17.322734 0.98420966 0.007521
17.333858 0.98655736 0.004117
17.347045 0.99070417 0.006588
17.376633 0.99469872 0.003168
17.387490 0.98345228 0.007867
17.400877 0.99301945 0.007209
17.409753 0.99216282 0.004865
17.413099 0.99844844 0.007428
17.474223 0.99087656 0.004208
17.483052 0.99957799 0.005807
17.502208 1.00336286 0.007970
17.513693 0.99823740 0.003443
17.535622 1.00004558 0.007555
17.570335 1.01359616 0.005925
17.627065 1.00862313 0.003388
17.653573 1.01221933 0.005461
17.656506 1.01607431 0.005288
17.710578 1.01956531 0.006549
17.716224 1.02226903 0.005569
17.716902 1.03141239 0.005040
17.723661 1.02772391 0.007514
17.732819 1.02199653 0.004043
17.767231 1.01872426 0.004431
17.769944 1.02356333 0.004118
17.798226 1.02024175 0.006850
17.833054 1.01383050 0.007395
17.835083 1.03038335 0.005491
17.847293 1.02744072 0.006487
17.857077 1.02100679 0.006878
17.979094 1.03600659 0.005411
18.003364 1.02433337 0.003995
18.043117 1.02173425 0.007163
18.066383 1.02043133 0.003064
18.127579 1.01963424 0.004195
18.141963 1.01689978 0.006232
18.196695 1.01235830 0.005194
18.225218 1.01989454 0.003728
18.261079 1.00622377 0.006675
18.284848 1.00919042 0.004351
18.303573 1.01315427 0.003809
18.305880 1.00968989 0.005456
18.330382 1.00178329 0.003062
18.348013 0.99969272 0.007253
18.371384 1.00860254 0.004254
18.385972 1.00978087 0.005672
18.397725 1.00606039 0.007545
18.405918 1.00663310 0.003742
18.406324 1.00177521 0.004301
18.412148 1.00294489 0.005965
18.445944 1.00714219 0.005708
18.467930 0.99768814 0.005402
18.470352 1.00335520 0.005968
18.475678 0.99816711 0.004482
18.543782 1.00681003 0.006747
18.561854 0.99485202 0.005876
18.567380 1.00430107 0.005968
18.571137 0.99736664 0.003658
18.594281 0.99718486 0.007160
18.634007 0.99054199 0.004811
18.635629 1.00136053 0.006672
18.646290 1.00315546 0.007160
