# Star 3 - Telescope hubble - Campaign 2
# Time Flux Error
# days relative_flux relative_error
6.964716 0.97011508 0.007822
7.001346 0.93878986 0.005835
7.015082 0.98169271 0.007578
7.026770 0.98389396 0.006304
7.029600 0.97732047 0.006572
7.038667 0.97676532 0.007645
7.072372 0.98492343 0.003209
7.077730 0.98050014 0.006372
7.105554 0.98869969 0.006764
7.143422 0.97694036 0.004249
7.170162 0.98069272 0.004251
7.201189 0.97676780 0.007626
7.206428 0.97641184 0.004063
7.229284 0.98162573 0.006400
7.234899 0.98996320 0.003961
7.237909 0.98834250 0.007101
7.300553 0.98410235 0.007142
7.324898 0.98378760 0.007491
7.350824 0.98604693 0.005626
7.361804 0.98977317 0.007563
7.366751 0.98153523 0.005883
7.372143 0.98608781 0.006862
7.382000 0.98563747 0.004894
7.388751 0.98956393 0.007684
7.445824 1.00039748 0.007333
7.448254 0.99295189 0.006611
7.523038 0.99513607 0.004132
7.530451 0.99167690 0.005153
7.542705 0.98553066 0.005499
7.575310 0.99693022 0.005663
7.601923 0.99800940 0.006444
7.609374 0.99645327 0.007289
7.617398 0.99011802 0.006381
7.625593 0.99198767 0.003924
7.650072 0.99451919 0.005132
7.652548 0.99854030 0.006006
7.661169 0.98825807 0.004234
7.672845 0.98457960 0.003975
7.710019 0.99851419 0.004448
7.710422 1.00482980 0.006484
7.711414 1.00036565 0.006670
7.726762 0.99790477 0.003955
7.731189 0.99106883 0.004332
7.832797 1.00737352 0.007835
7.870638 0.99363270 0.006220
7.884706 1.00350571 0.006772
7.894740 1.00471245 0.007611
7.898798 1.00889836 0.004998
7.940284 1.00592057 0.006716
8.013584 1.00719333 0.006803
8.014487 1.00015872 0.007555
8.018755 1.00831091 0.007638
8.029759 1.00999222 0.005657
8.038901 1.01474959 0.004721
8.049615 1.00362436 0.004755
8.050989 1.00362524 0.004092
8.072063 1.00294657 0.006984
8.073395 1.00274912 0.006618
8.073884 1.00622831 0.003503
8.077629 0.98520189 0.003022
8.084523 1.00926522 0.005183
8.104990 1.01357005 0.005248
8.120991 1.00726495 0.005182
8.127002 1.01246863 0.005047
8.132871 1.00598200 0.004258
8.180150 1.00744746 0.007154
8.186838 1.01102531 0.003538
8.208443 1.00884318 0.004778
8.232934 1.00572073 0.003920
8.238734 1.00623238 0.006401
8.269839 1.01169571 0.005621
8.284918 1.00771780 0.007741
8.311752 1.01095242 0.006081
8.325081 1.00877109 0.003370
8.347362 1.00633393 0.004860
8.360800 1.01752534 0.004085
8.389428 1.02338278 0.004090
8.391159 1.01550981 0.003431
8.399971 1.01670093 0.006972
8.414864 1.00279629 0.005497
8.421770 1.01696247 0.007903
8.433917 1.01358076 0.007350
8.459582 1.01780947 0.006507
8.498154 1.02016279 0.003781
8.551598 1.02488117 0.005543
8.553996 1.01518468 0.004899
8.570498 1.02196846 0.003784
8.573499 1.02202654 0.003910
8.578589 1.02728492 0.005836
8.693033 1.01950426 0.006083
8.699791 1.01459561 0.007596
8.702776 1.01858797 0.003024
8.709453 1.02724431 0.006928
8.737738 1.01741851 0.006219
8.749631 1.01864445 0.004205
8.775827 1.02028327 0.007771
8.776539 1.01666116 0.003383
8.779244 1.02883712 0.006303
8.844906 1.01352826 0.004297
8.866278 1.03749649 0.007365
8.885411 1.02502433 0.005399
8.959700 1.02433270 0.004150
8.990591 1.03102352 0.006507
9.013122 1.03350727 0.007044
9.024839 1.03210175 0.006581
9.031306 1.02292388 0.003816
9.032146 1.02661765 0.007690
9.050759 1.02670932 0.007889
9.051253 1.03659499 0.007655
9.128978 1.02289462 0.003511
9.160329 1.02004377 0.005150
9.166861 1.03044273 0.003641
9.178662 1.02337098 0.003906
9.189384 1.01611734 0.004674
9.196152 1.08340324 0.007991
9.256326 1.02010061 0.007848
9.360763 1.03507430 0.005549
9.405275 1.02296262 0.003588
9.420235 1.02680450 0.007896
9.426927 1.02549136 0.003031
9.429216 1.02554202 0.006181
9.438314 1.02449943 0.003153
9.459685 1.01926467 0.007701
9.471294 1.02866745 0.003104
9.494415 1.02659207 0.007240
9.536504 1.02995541 0.006548
9.552947 1.02974500 0.003694
9.554522 1.02594818 0.004791
9.557496 1.03416503 0.006692
9.592916 1.02156709 0.005562
9.646016 1.02353691 0.003386
9.690226 1.02197265 0.004886
9.707428 1.02376533 0.005650
9.713679 1.02300642 0.007288
9.779769 1.01808627 0.006992
9.807682 1.02579499 0.005859
9.818982 1.01437640 0.003049
9.825825 1.02124340 0.007571
9.849728 1.02052937 0.006986
9.870430 1.01670390 0.004259
9.873216 1.01196072 0.006945
9.918677 1.02550084 0.004794
9.948876 1.01797206 0.003807
9.992335 1.02029629 0.003442
10.033085 1.02068265 0.004414
10.037903 1.01661136 0.007565
10.093070 1.02516129 0.003767
10.114062 1.01424057 0.004092
10.138706 1.02104174 0.007291
10.213404 1.01039546 0.007887
10.223776 1.01843857 0.006381
10.230976 1.01878379 0.006586
10.234283 1.01790265 0.004250
10.241032 1.00852884 0.003731
10.250916 1.00486341 0.007302
10.260141 1.01457371 0.003493
10.266576 1.00650648 0.003534
10.280686 1.00225872 0.005579
10.294003 1.02071144 0.006074
10.297244 1.00941525 0.006191
10.365477 1.01342515 0.006631
10.454540 1.01505524 0.007705
10.458210 1.01274175 0.004346
10.478969 1.00483341 0.005820
10.491695 1.01745419 0.006279
10.518539 1.01799297 0.003360
10.522680 1.00730313 0.006473
10.534590 1.00360997 0.003705
10.564043 1.00352753 0.003159
10.584381 1.01992942 0.003029
10.611834 1.00407344 0.005698
10.623072 0.99768897 0.004714
10.624757 1.00340501 0.003944
10.624995 1.00645051 0.003586
10.645398 1.00384769 0.004962
10.646620 0.99942311 0.005521
10.682416 1.00284999 0.004087
10.730625 1.00675922 0.005471
10.777968 1.00540585 0.003436
10.823490 1.00855940 0.005060
10.825668 1.00342193 0.005708
10.835169 0.99582100 0.006753
10.862755 0.99930530 0.003786
10.865755 1.00996804 0.007578
10.865985 1.00771432 0.004305
10.870390 1.01018048 0.005992
10.899305 1.00652794 0.005763
10.918639 0.99990359 0.005306
10.997514 1.00306661 0.004379
11.011862 1.00210782 0.007140
11.045357 1.00666567 0.005787
11.072824 0.99723661 0.007314
11.077723 1.00386870 0.003091
11.088489 0.99793239 0.006637
11.093618 1.00222767 0.005037
11.114266 0.98794792 0.006081
11.131028 0.98720010 0.006720
11.134200 0.99816666 0.005381
11.144815 1.00791436 0.007104
11.158589 1.01168383 0.003460
11.174070 1.00303615 0.003881
11.183491 1.00458325 0.006532
11.189482 1.00667678 0.006453
11.197182 1.00022876 0.005379
11.223122 1.00589296 0.005383
11.277205 1.00422270 0.004159
11.307829 1.01476832 0.006600
11.323928 1.00053834 0.007653
11.379042 1.00092293 0.007091
11.381379 0.99551508 0.004889
11.410468 1.00486910 0.006943
11.418098 1.00662133 0.007679
11.420039 1.00412731 0.006323
11.439385 0.99903651 0.005953
11.479370 1.00469071 0.003044
11.524900 1.00127016 0.004102
11.528882 0.99440784 0.003786
11.529293 0.99289770 0.007387
11.529824 1.00883231 0.005414
11.580476 1.00431509 0.006057
11.590231 0.99520186 0.007946
11.628459 0.99106313 0.003397
11.634758 0.99289122 0.004836
11.637219 1.00255671 0.004173
11.642079 0.99881888 0.003917
11.655086 0.99822655 0.003449
11.669179 1.00081925 0.006650
11.696591 1.00095667 0.006981
11.742132 0.99842095 0.006194
11.758595 0.99692642 0.007848
11.765259 1.00173862 0.006774
11.789817 1.00112034 0.007382
11.809555 0.99265543 0.006625
11.857046 0.98756265 0.006638
11.859782 1.00566792 0.007569
11.888121 1.00015827 0.006833
11.911680 1.00100337 0.004211
11.920480 0.99348657 0.004835
11.931125 0.99917652 0.005722
11.997573 1.00052452 0.007853
12.056459 0.99443550 0.003392
12.068708 1.00168227 0.003549
12.116382 0.99684028 0.007054
12.120564 1.00297344 0.005938
12.121535 0.99518875 0.007516
12.228229 0.99049041 0.007406
12.228683 0.99971760 0.006428
12.243682 1.00506406 0.007344
12.245829 1.00252606 0.005902
12.248722 1.00097789 0.003316
12.269499 0.99431642 0.004493
12.288437 1.00000821 0.004468
12.303579 1.00524574 0.006141
12.316925 0.99248839 0.007516
12.334373 1.00203092 0.003250
12.485611 0.99009828 0.004186
12.547418 0.99999733 0.006592
12.550538 0.98892597 0.005583
12.552220 0.99408094 0.004004
12.553171 1.00429183 0.005927
12.556749 0.99042652 0.004894
12.570736 0.98668544 0.004154
12.581531 0.99692137 0.007577
12.622807 0.99364199 0.006047
12.635125 0.99683752 0.005720
12.647914 0.99810261 0.004639
12.666849 0.99839957 0.006400
12.684108 0.99668867 0.004447
12.687565 0.99134958 0.005028
12.722338 0.98774492 0.006627
12.725240 0.99500983 0.003934
12.742590 0.99988691 0.003011
12.782863 0.99625150 0.004130
12.793450 0.99882783 0.006654
12.818069 0.98637434 0.004958
12.820707 1.00212183 0.004136
12.849080 0.99833026 0.003212
12.863708 0.98884948 0.004303
12.864288 1.00215953 0.006097
12.903418 0.99074034 0.007231
12.915738 0.98980411 0.005376
12.929835 0.99803961 0.006479
12.957985 0.99089517 0.003861
12.958286 0.99553470 0.004667
12.966139 0.99379418 0.007932
12.971091 0.99363195 0.003693
12.975139 0.99553620 0.007591
12.999516 0.98768911 0.007481
13.002353 0.99225346 0.005833
13.005079 0.99378296 0.007280
13.022344 0.98882174 0.006874
13.049018 0.98942517 0.006288
13.085628 0.99123738 0.007974
13.124858 0.98841519 0.005230
13.146545 0.98114107 0.003155
13.187667 0.98867755 0.005099
13.234185 0.99306028 0.003209
13.238909 0.99337746 0.005455
13.256074 0.98387226 0.005699
13.260063 0.98799891 0.004583
13.298116 0.98838358 0.005199
13.318918 0.99451321 0.005117
13.323162 0.98770594 0.003121
13.379320 0.99471672 0.004825
13.389625 0.98519469 0.003842
13.390565 0.98229320 0.006291
13.418674 0.98581826 0.006136
13.541241 0.98731079 0.006902
13.624581 0.98157075 0.004715
13.655307 0.98765975 0.007986
13.718999 0.98822766 0.003213
13.744049 0.98144619 0.005135
13.749315 0.98045784 0.004828
13.762408 0.97592069 0.007256
13.764254 0.97633438 0.003845
13.773208 0.98219605 0.006479
13.774758 0.98560350 0.005973
13.791929 0.97852381 0.005145
13.804954 0.98005600 0.005120
13.831434 0.97578532 0.007632
13.864100 0.97503568 0.004237
13.895805 0.97928620 0.006031
13.908429 0.96847577 0.004897
13.969972 0.97040950 0.005646
13.972185 0.97626383 0.004610
13.989659 0.98175995 0.006471
13.996607 0.97168670 0.007462
14.007145 0.98160342 0.006637
14.021473 0.97829521 0.004439
14.047789 0.97881302 0.007569
14.050984 0.96788773 0.007934
14.064516 0.97399525 0.003936
14.078490 0.98222042 0.003876
14.116789 0.97064361 0.003178
14.156372 0.97475981 0.005030
14.180245 0.97271643 0.004664
14.189558 0.97332097 0.003379
14.197802 0.97459231 0.007557
14.206972 0.97266003 0.004457
14.224226 0.97561732 0.005007
14.248292 0.97651567 0.006762
14.270469 0.97458239 0.005580
14.272872 0.97214304 0.006805
14.295882 0.97049940 0.007679
14.310810 0.97560787 0.007634
14.325129 0.97716195 0.004746
14.427452 0.97987558 0.005352
14.430834 1.07186693 0.007763
14.496934 0.97416397 0.005763
14.521198 0.97551172 0.004683
14.529483 0.97470554 0.007309
14.577935 0.96567539 0.006302
14.639277 0.97476322 0.007871
14.664742 0.97666256 0.005128
14.676238 0.97176874 0.006073
14.677596 0.97138436 0.005182
14.697200 0.97713667 0.006842
14.713092 0.97785873 0.006166
14.722363 0.98103759 0.006011
14.728207 0.97189776 0.007861
14.731868 0.98276991 0.005890
14.740851 0.98440503 0.004608
14.767742 0.97359563 0.005906
14.806371 0.96842050 0.003716
14.822933 0.97502546 0.007413
14.878482 0.98276503 0.006836
14.878636 0.97529539 0.004904
14.899253 0.98334311 0.006603
14.905093 0.97281475 0.003309
14.931114 0.97813397 0.007642
14.937450 0.79228614 0.006999
14.963263 0.98510593 0.004936
14.975536 0.98038382 0.003527
14.978633 0.97023788 0.007563
14.986183 0.97557316 0.004429
15.018286 0.97994377 0.007661
15.041205 0.97658001 0.004653
15.067430 0.98512631 0.007247
15.099364 0.98744777 0.006117
15.103425 0.98606164 0.006094
15.122059 0.98175062 0.007921
15.122559 0.97394626 0.004051
15.144781 0.99037020 0.006141
15.153763 0.98951664 0.005806
15.161178 1.00019731 0.004961
15.190032 0.98117635 0.003407
15.195552 0.98665839 0.003452
15.223757 0.98903036 0.003614
15.248426 0.98303891 0.006500
15.252210 0.99116227 0.006666
15.255871 0.98771590 0.005525
15.261002 0.98143620 0.005413
15.316923 0.98740457 0.005555
15.317030 0.99004078 0.005236
15.317903 0.98426232 0.003658
15.334174 0.98816866 0.003296
15.361185 0.98859331 0.004905
15.363237 0.93620508 0.004593
15.370543 0.99062226 0.006258
15.430357 0.99006519 0.003879
15.438317 0.98216175 0.006668
15.494685 0.99438350 0.004990
15.507058 0.98937635 0.007657
15.512357 0.99639343 0.005103
15.525973 0.99598854 0.007633
15.542475 0.99058682 0.003539
15.583635 0.99763289 0.007656
15.620704 1.00120727 0.003502
15.621602 1.00295773 0.007558
15.632569 0.98702448 0.006167
15.660858 0.99800466 0.006284
15.667176 0.99418964 0.004518
15.691264 0.99587954 0.007122
15.694936 0.99916038 0.004205
15.705483 0.99561462 0.004752
15.766280 1.01122671 0.003965
15.782652 1.01013267 0.004632
15.807740 1.01142634 0.006947
15.832063 1.00219552 0.005454
15.848453 0.99566600 0.006419
15.849225 1.00095963 0.005875
15.851313 1.01071509 0.004703
15.858275 1.00513395 0.007504
15.871996 1.00417419 0.007337
15.906868 1.00421521 0.003328
15.913521 1.00616986 0.006286
15.923621 1.00700106 0.006234
15.957854 1.00802026 0.007352
15.973150 1.00733219 0.006412
15.975886 0.99991898 0.006893
15.986378 1.01019670 0.006265
15.994682 1.00073705 0.004451
15.996329 1.00905311 0.005772
16.006650 1.01331806 0.005555
16.006778 1.02264271 0.003820
16.124878 1.01514864 0.006793
16.125824 1.01911739 0.007801
16.152103 1.00791486 0.006515
16.175655 1.02199105 0.005773
16.176559 1.01668492 0.005347
16.198897 1.01240233 0.006351
16.203675 1.00096474 0.007016
16.221067 1.01790530 0.003640
16.224336 1.01436595 0.004475
16.231046 1.01708476 0.004003
16.260732 1.00992982 0.007790
16.278469 1.01536150 0.007668
16.293080 1.00910262 0.006187
16.301797 1.01966174 0.004488
16.308745 1.01297287 0.005085
16.325091 1.00855870 0.007859
16.330363 1.01306641 0.007128
16.350410 1.02516151 0.006452
16.358061 1.01802834 0.003044
16.407246 1.01931372 0.007799
16.472312 1.01287276 0.003073
16.482128 1.02686224 0.004791
16.487758 1.02279229 0.004369
16.519847 1.02050597 0.007714
16.574123 1.02296177 0.007601
16.595308 1.02310990 0.007232
16.595904 1.01920756 0.003177
16.620978 1.02159554 0.003420
16.650630 1.02598996 0.005827
16.654572 1.02202953 0.007301
16.655038 1.02374563 0.006207
16.704214 1.02895090 0.007859
16.738884 1.02036743 0.003231
16.753273 1.02572421 0.004156
16.754024 1.02655030 0.007759
16.761527 1.01330107 0.007216
16.769794 1.03490717 0.005241
16.816149 1.03296774 0.006592
16.851105 1.03157101 0.007652
16.868537 1.02999037 0.007013
16.887841 1.02628985 0.005443
16.907052 1.02202067 0.007366
16.908921 1.02356352 0.004882
16.920008 1.02194966 0.005337
16.945775 1.02711766 0.005712
16.973248 1.02454469 0.003557
16.999314 1.02426107 0.007741
17.007895 1.02349856 0.006541
17.033818 1.02693158 0.005198
17.052192 1.02597645 0.005833
17.065527 1.02236982 0.007628
17.071681 1.02121477 0.003098
17.076984 1.01856114 0.007279
17.100338 1.02979159 0.003605
17.106595 1.02376381 0.006413
17.148951 1.03045047 0.004717
17.149810 1.02577423 0.003691
17.150337 1.02007953 0.006360
17.154069 1.02713016 0.007322
17.204121 1.02659679 0.005585
17.226630 1.02966234 0.004460
17.282461 1.01905660 0.005579
17.339485 1.02560228 0.006110
17.342432 1.02944200 0.006955
17.343940 1.02537447 0.007445
17.347378 1.02146565 0.003073
17.356601 1.02022887 0.007179
17.379168 1.01936026 0.004120
17.419803 1.02424833 0.005065
17.437314 1.02448338 0.003044
17.469221 1.02625049 0.006230
17.490588 1.01999486 0.007657
17.492780 1.02568257 0.003527
17.520806 1.02561366 0.007846
17.523187 1.01259501 0.007933
17.568544 1.02792362 0.006466
17.582884 1.01360504 0.007494
17.593224 1.01117715 0.003980
17.617915 1.01462080 0.004380
17.625431 1.02422152 0.003104
17.638423 1.02558428 0.004052
17.639622 1.02278404 0.005696
17.647906 1.01689774 0.003849
17.656670 1.01504822 0.005537
17.743522 1.01957364 0.003368
17.751946 1.02862365 0.003403
17.757398 1.01886507 0.003737
