# Time (days)	Flux	Error
19.166667	1.000474	0.002360
19.250000	0.998501	0.002131
19.333333	1.003841	0.001626
19.416667	1.008736	0.001868
19.500000	1.000135	0.001312
19.583333	1.005768	0.002129
19.666667	0.997419	0.001168
19.750000	1.007194	0.002725
19.833333	1.014337	0.001316
19.916667	1.006802	0.002048
20.000000	1.020203	0.001076
20.083333	1.016451	0.002663
20.166667	1.022355	0.002019
20.250000	1.024264	0.002074
20.333333	1.022109	0.001698
20.416667	1.024191	0.001493
20.500000	1.024698	0.002029
20.583333	1.003498	0.001816
20.666667	0.996550	0.002338
20.750000	0.994693	0.002913
20.833333	0.998164	0.001361
20.916667	0.993566	0.001591
21.000000	0.978526	0.001257
21.083333	0.983836	0.001273
21.166667	0.980542	0.002502
21.250000	0.987389	0.001740
21.333333	0.981923	0.002038
21.416667	0.977539	0.002098
21.500000	0.976906	0.002881
21.583333	0.985318	0.001565
21.666667	0.977533	0.002399
21.750000	0.995713	0.002468
21.833333	0.996283	0.002529
21.916667	0.997058	0.002234
22.000000	1.003803	0.002581
22.083333	0.993040	0.001979
22.166667	1.012966	0.002943
22.250000	0.998846	0.002722
22.333333	1.002870	0.002646
22.416667	0.988182	0.001018
22.500000	0.996898	0.001675
22.583333	0.998107	0.001133
22.666667	0.991231	0.001913
22.750000	1.005366	0.002796
22.833333	1.011235	0.002187
22.916667	1.004238	0.001822
23.000000	1.008293	0.001758
23.083333	1.001405	0.001106
23.166667	1.022447	0.001477
23.250000	1.005386	0.001671
23.333333	1.010719	0.001291
23.416667	1.018834	0.001762
23.500000	1.017468	0.002087
23.583333	1.023109	0.002578
23.666667	1.028690	0.002380
23.750000	1.010075	0.001076
23.833333	1.011204	0.002042
23.916667	1.010659	0.001531
24.000000	0.995239	0.001382
24.083333	1.001458	0.001141
24.166667	0.990333	0.001096
24.250000	0.988059	0.001288
24.333333	0.987123	0.001260
24.416667	0.983256	0.002931
24.500000	0.972599	0.002156
24.583333	0.975849	0.001364
24.666667	0.984679	0.001178
24.750000	0.983877	0.002857
24.833333	0.989973	0.001009
24.916667	0.991770	0.002749
25.000000	0.991937	0.001453
25.083333	0.986976	0.002872
25.166667	1.010135	0.002313
25.250000	1.004753	0.001806
25.333333	0.993011	0.002712
25.416667	0.998477	0.001144
25.500000	0.996483	0.001862
25.583333	1.010552	0.001674
25.666667	0.996698	0.001833
25.750000	0.998650	0.002277
25.833333	0.993963	0.001208
25.916667	0.995177	0.001634
26.000000	0.999192	0.002536
26.083333	1.000094	0.001086
26.166667	1.009346	0.002088
26.250000	1.007973	0.002583
26.333333	1.003497	0.001063
26.416667	1.015373	0.002049
26.500000	1.016948	0.001806
26.583333	1.011679	0.002050
26.666667	1.015775	0.002697
26.750000	1.017476	0.001865
26.833333	1.020773	0.001423
26.916667	1.021523	0.002876
