# Star 1 - Telescope tess - Campaign 2
# Time Flux Error
# days relative_flux relative_error
1.899937 0.97925481 0.006237
1.953460 0.97999901 0.006828
1.973560 0.96949183 0.006172
1.993463 0.97736100 0.004265
2.013679 0.96973212 0.004546
2.053903 0.97108975 0.007484
2.064508 0.97233070 0.004562
2.107031 0.97239507 0.005522
2.109918 0.97227404 0.005966
2.111153 0.97611879 0.007746
2.117182 0.97904615 0.005405
2.129754 0.97417254 0.007631
2.132528 0.97373304 0.004587
2.161287 0.97824053 0.007832
2.189738 0.97807194 0.006592
2.211233 0.97482293 0.005635
2.214165 0.97082898 0.004929
2.265991 0.98053321 0.006341
2.275502 0.97416554 0.003612
2.329629 0.98671630 0.004567
2.367513 0.98429095 0.003922
2.378773 0.98376666 0.004665
2.389208 0.98696515 0.004810
2.389328 0.98823598 0.003445
2.416492 0.98281411 0.005009
2.423262 0.99262572 0.003725
2.465914 1.00421666 0.005766
2.476345 0.99506824 0.006001
2.489593 0.97328217 0.004641
2.489699 1.00033575 0.005331
2.501683 1.00048441 0.004437
2.520350 1.00417834 0.005000
2.554311 1.00290900 0.007624
2.603324 1.01686994 0.004631
2.651684 1.00780918 0.007933
2.672495 1.02342213 0.003125
2.675097 1.02012786 0.006787
2.691673 1.01673659 0.005576
2.717136 1.02471840 0.005773
2.767688 1.02467953 0.007579
2.781341 1.02928723 0.007422
2.801874 1.02633735 0.003768
2.823272 1.03263019 0.003771
2.834816 1.02858131 0.003506
2.889458 1.02326677 0.006019
2.918362 1.09722641 0.004508
2.922984 1.02629384 0.006521
2.953604 1.01930425 0.005629
2.953915 1.02193159 0.005011
2.987809 1.01724119 0.004453
3.004486 1.01758105 0.006887
3.041139 1.02751144 0.007501
3.047145 0.99733213 0.007823
3.067212 1.01926828 0.007392
3.085077 1.02549307 0.006191
3.162115 1.02887432 0.004813
3.164473 1.02156906 0.007923
3.174231 1.01288464 0.003576
3.176369 1.01624978 0.003355
3.182022 1.01085640 0.006535
3.185239 1.01766102 0.005954
3.204361 1.01386613 0.003709
3.245213 0.99315807 0.003901
3.276048 0.99919427 0.005435
3.290515 1.01215121 0.004168
3.312776 1.01006420 0.003773
3.315764 1.01621187 0.003880
3.318476 1.00652849 0.004399
3.321407 1.01350439 0.004645
3.343932 1.01326985 0.004683
3.365908 1.01238352 0.007506
3.379377 1.01611365 0.005381
3.383437 0.99974372 0.007319
3.384441 1.00642508 0.004076
3.397322 0.99948691 0.006590
3.427013 1.00343439 0.007016
3.443352 1.00555726 0.006979
3.451352 1.00161215 0.006106
3.500858 1.00905698 0.007188
3.515241 0.99903524 0.005351
3.532760 1.00385920 0.004125
3.541148 1.00020191 0.006298
3.543659 1.00391056 0.007976
3.558291 0.99522592 0.005669
3.588288 0.98837786 0.005641
3.600420 0.99590903 0.007706
3.605776 1.00345142 0.007559
3.607515 0.99706368 0.003861
3.639793 0.99694256 0.005658
3.640224 1.00589006 0.005730
3.677520 1.01219858 0.007367
3.686133 1.00322568 0.007298
3.747539 0.99059581 0.006483
3.759483 0.99769569 0.006508
3.815688 0.99335970 0.006891
3.840166 0.99975980 0.007890
3.846549 1.00046096 0.006355
3.858835 0.99266325 0.004149
3.884848 0.99918033 0.004227
3.985248 0.99562515 0.004358
4.055732 0.99375886 0.004432
4.056560 0.99408808 0.004431
4.078057 0.99018109 0.006826
4.089996 0.99663211 0.006561
4.174123 0.98068840 0.006419
4.194386 0.92445890 0.006516
4.196396 0.98670223 0.003478
4.217845 0.98228390 0.005785
4.224344 0.99464898 0.006035
4.235115 0.98607792 0.007514
4.254945 0.98382007 0.005579
4.264363 0.98858085 0.006325
4.323826 0.98086575 0.007739
4.383142 0.97448390 0.005046
4.385032 0.98174948 0.007858
4.475333 0.97418174 0.003619
4.488250 0.97708997 0.007413
4.511166 0.97438540 0.007016
4.527968 0.98531299 0.007394
4.583182 0.97529371 0.007882
4.588305 0.96816930 0.005792
4.606846 0.97700432 0.006888
4.616765 0.97928321 0.003421
4.641455 0.97957536 0.003237
4.644178 0.97203211 0.006968
4.644825 0.97453117 0.006155
4.729734 0.98457692 0.003668
4.742773 0.97825220 0.005099
4.764804 0.97534746 0.005900
4.770236 0.98062856 0.003269
4.779275 0.98251356 0.006909
4.787510 0.97259691 0.005532
4.793750 0.98519304 0.007440
4.807241 0.98484310 0.005652
4.823740 0.98506680 0.007746
4.833147 0.99443238 0.007156
4.855482 0.99075008 0.007111
4.868675 0.98884401 0.006767
4.880999 0.98758522 0.005778
4.905390 0.98741579 0.005062
4.918418 0.98825556 0.005134
4.942676 0.99313482 0.005634
4.963096 0.99540420 0.005938
4.974963 0.99425908 0.003427
4.983035 0.99562162 0.007568
5.014271 1.00576606 0.007069
5.037874 0.99804201 0.005310
5.104936 0.99707824 0.005402
5.152145 1.01579150 0.004654
5.198052 1.01186123 0.006029
5.206513 1.02614238 0.003794
5.236423 1.01353093 0.005463
5.244777 1.01793488 0.004075
5.264195 1.01617187 0.004290
5.301463 1.02187337 0.005177
5.305786 1.02401794 0.005237
5.343017 1.02716945 0.007539
5.348329 1.03002103 0.005516
5.355740 1.01959336 0.007174
5.359880 1.02581650 0.004916
5.360224 1.02030198 0.004528
5.414362 1.02242489 0.007417
5.435383 1.03095959 0.004909
5.449217 1.02418490 0.004302
5.502983 1.01694284 0.006125
5.531778 1.02297686 0.006798
5.533830 1.02267121 0.007280
5.569726 1.03213925 0.006013
5.580951 1.02288386 0.007335
5.586046 1.02255487 0.006277
5.629699 1.02516563 0.005891
5.637227 1.02663879 0.004583
5.637776 1.01589538 0.003566
5.697394 1.00413725 0.006265
5.755485 1.01121075 0.003328
5.785180 1.01318517 0.003652
5.798419 1.00946813 0.005025
5.878929 1.00734154 0.007239
5.892403 1.01537737 0.007461
5.918872 1.00188960 0.005173
5.934296 1.00175343 0.006561
5.951877 0.99540912 0.006743
5.966342 1.00787460 0.005727
5.993029 1.01095470 0.006741
5.993230 0.99474134 0.006665
6.015887 1.00171164 0.006982
6.040098 1.00390755 0.006957
6.046439 1.00684251 0.005350
6.083376 1.00319836 0.005500
6.111115 1.00003004 0.007273
6.113846 1.00911996 0.006163
6.151666 1.00115397 0.004729
6.152803 1.00985099 0.004235
6.161341 0.99357537 0.007162
6.214723 0.99296255 0.003984
6.220298 0.99930880 0.006555
6.231982 0.99327604 0.005922
6.235417 0.99082970 0.004869
6.277078 0.99801090 0.003913
6.295657 0.99459208 0.003711
6.298295 1.00077871 0.005309
6.305671 1.00849835 0.004314
6.306421 0.99669931 0.004611
6.311368 1.00128343 0.004080
6.319059 1.00208468 0.005643
6.321759 1.00152703 0.005486
6.355306 0.99697520 0.003361
6.375479 0.99560913 0.006936
6.416582 1.00343085 0.007004
6.445748 1.02178427 0.003313
6.445813 0.99511789 0.005430
6.456956 1.00223899 0.004207
6.588350 0.99258559 0.006319
6.600495 0.99620246 0.006152
6.619160 0.98382333 0.007461
6.621914 0.99334660 0.003879
6.641795 0.98545613 0.003750
6.693761 0.98755628 0.005594
6.749989 0.99048458 0.003223
6.818507 0.98625869 0.007726
6.821126 0.98616840 0.003376
6.824036 0.97158769 0.006713
6.833955 0.98752911 0.005346
6.844883 0.98000813 0.004462
6.866002 0.97511161 0.005879
6.900673 0.98594162 0.005405
6.919090 0.97699422 0.005425
6.939898 0.98436720 0.005254
6.998994 0.97160956 0.004204
7.012245 0.97699986 0.006351
7.017708 0.98449763 0.006465
7.020850 0.97378942 0.003492
7.041740 0.97889724 0.007681
7.082750 0.97471347 0.007153
7.122431 0.97014213 0.004173
7.125270 0.97559755 0.007231
7.175310 0.97450860 0.005526
7.189538 0.97796071 0.004886
7.194469 0.96919946 0.004861
7.203175 0.97272560 0.004037
7.203606 0.97002186 0.005347
7.222194 0.97803509 0.006934
7.223370 0.97631893 0.003060
7.228778 0.97266739 0.005021
7.237241 0.97441427 0.006902
7.237734 0.98458989 0.004290
7.247714 0.96948672 0.004974
7.257992 0.97661561 0.005662
7.262188 0.98470572 0.005332
7.324927 0.98650898 0.004442
7.363966 0.97958138 0.005931
7.392947 0.98932181 0.003509
7.406804 0.99418020 0.005508
7.430395 0.99239702 0.005122
7.439983 0.99322259 0.006587
7.449854 0.99457594 0.005735
7.482235 0.99452340 0.007714
7.514829 0.99958977 0.005734
7.523289 1.00359861 0.007893
7.529905 1.00746942 0.005709
7.535526 1.00624398 0.007330
7.564146 1.00339496 0.005916
7.589704 1.00650111 0.004959
7.607295 1.01132542 0.005700
7.608025 1.00492828 0.004741
7.627627 1.01350474 0.007337
7.629260 1.01283969 0.007198
7.687487 1.02542880 0.006985
7.739982 1.02505753 0.004629
7.780158 1.01496815 0.004294
7.790954 1.02412465 0.007001
7.793599 1.02939954 0.007808
7.838730 1.02432582 0.006047
7.884471 1.02123021 0.004036
7.892905 1.01608370 0.004354
7.895549 1.02006264 0.003356
7.951622 1.02993871 0.007746
7.969549 1.02818092 0.003163
8.035463 1.01952331 0.006706
8.054328 1.02288943 0.004632
8.077869 1.01551719 0.003435
8.084675 1.01811995 0.005046
8.089795 1.01517396 0.007019
8.093407 0.91817210 0.007516
8.124666 1.01441743 0.006790
8.160332 1.02450899 0.006039
8.168244 1.01153998 0.007816
8.171292 1.01979720 0.004969
8.217257 1.02437728 0.005833
8.249108 1.00892676 0.006695
8.268951 1.01873644 0.005570
8.322315 1.03214061 0.006299
8.367978 1.00797845 0.003172
8.431023 1.00512693 0.005422
8.622192 1.00677097 0.007721
8.681583 0.98747310 0.005065
8.727094 0.99653049 0.007671
8.742252 1.00533039 0.006654
8.774491 1.00365022 0.005090
8.785119 0.99881970 0.007510
8.804159 1.00060246 0.004958
8.843932 0.99577791 0.003244
8.849109 0.99710789 0.005532
8.890340 0.99274209 0.003428
8.890406 0.99792756 0.004109
8.902438 0.99383327 0.006476
8.904780 1.01445853 0.003580
8.945075 1.00630653 0.007772
8.945784 1.00710962 0.006145
8.961897 0.99687207 0.007944
8.962587 1.00161241 0.003955
9.025302 0.99557513 0.005294
9.026807 1.00212586 0.006529
9.110444 0.99516022 0.004384
9.179487 0.99388474 0.004301
9.249135 0.99003477 0.003087
9.277039 0.98420409 0.004952
9.291356 0.98501241 0.007053
9.328765 0.98246208 0.007798
9.329643 0.97275005 0.003665
9.340029 0.98565745 0.005151
9.344356 0.97705075 0.006439
9.367200 0.97862095 0.003976
9.371647 0.98331191 0.007725
9.390937 0.98457833 0.004695
9.407534 0.97791170 0.005994
9.435075 0.98515179 0.003386
9.475837 0.96884318 0.003787
9.511287 0.96990327 0.003720
9.516454 0.97010050 0.004645
9.523530 0.97756238 0.005585
9.526148 0.97415373 0.007354
9.549207 0.97412896 0.003921
9.555197 0.97395922 0.004462
9.557237 0.96930029 0.006207
9.559102 0.98330877 0.004866
9.574342 0.97129436 0.004932
9.579775 0.97189709 0.003056
9.584579 0.97555145 0.004788
9.608719 0.87707756 0.005607
9.614349 0.97810353 0.003257
9.639701 0.97284058 0.004773
9.655198 0.98153860 0.006003
9.656719 0.96428755 0.003823
9.683341 0.97635328 0.004286
9.709044 0.98388340 0.006169
9.736072 0.97561205 0.006342
9.748422 0.97442352 0.005108
9.783150 0.98041832 0.003590
9.793688 0.97844775 0.003663
9.795307 0.97473973 0.006379
9.821956 0.97637235 0.007439
9.826400 0.98116909 0.004198
9.845221 0.99491213 0.004139
9.892458 0.98252292 0.007049
9.914116 0.98429607 0.005164
9.975830 0.99683653 0.005961
9.977832 0.99960090 0.005879
9.988258 0.99784776 0.003058
9.999205 0.99775931 0.004166
10.011873 1.01021203 0.004893
10.023547 1.00765450 0.005624
10.031039 1.00060191 0.007018
10.046860 0.99596732 0.007105
10.053929 1.00752165 0.003689
10.092568 1.00744914 0.004127
10.093694 1.00787415 0.007163
10.103276 1.01292468 0.003495
10.108001 1.00608615 0.003540
10.111569 1.00689874 0.007292
10.154588 1.01553328 0.005451
10.162753 1.02015601 0.004565
10.166829 1.01949612 0.003566
10.192050 1.02620284 0.003331
10.200712 1.01431000 0.007237
10.204829 1.01882092 0.006085
10.210243 1.02043107 0.004371
10.223498 1.02718895 0.006629
10.246161 1.02487239 0.004959
10.254038 1.02774455 0.007933
10.338663 1.01882383 0.006210
10.389371 1.02176159 0.003645
10.395186 1.02830982 0.003439
10.397380 1.02797821 0.007938
10.409630 1.02944091 0.005734
10.413317 1.02314737 0.007237
10.436577 1.02743685 0.003514
10.443711 1.02043261 0.003805
10.452657 1.03643839 0.007220
10.453394 1.02773858 0.006708
10.466045 1.02586324 0.005749
10.474253 1.02285117 0.003273
10.500236 1.02560168 0.006128
10.502051 1.02492619 0.006903
10.518212 1.02874814 0.007683
10.521877 1.03021146 0.003828
10.581773 1.01972559 0.004039
10.599885 1.02194569 0.005907
10.636913 0.95786977 0.003827
10.661748 1.01274510 0.004201
10.671836 1.02499702 0.007600
10.705424 1.01745609 0.003959
10.790311 1.01888466 0.006173
10.821000 1.01205174 0.005170
10.828063 1.00762114 0.004637
10.828122 1.00587274 0.003236
10.854398 1.00740872 0.004529
10.862830 1.00347165 0.007157
10.865409 1.01741554 0.007642
10.901828 1.01341275 0.005214
10.941689 1.01036528 0.007483
11.091205 0.99445620 0.007149
11.154568 0.99894624 0.003852
11.168119 0.99585194 0.005962
11.168567 1.00235295 0.003984
11.203695 1.00255065 0.006644
11.209365 0.99707796 0.006554
11.220403 1.00759607 0.003438
11.221569 0.99491845 0.003958
11.225811 1.00641145 0.006861
11.231623 1.00758435 0.005859
11.247860 0.98983268 0.007606
11.250977 0.99828617 0.007426
11.271575 0.99407440 0.005380
11.272452 1.00727991 0.004342
11.317983 0.99299893 0.005312
11.339169 1.00188161 0.004674
11.367489 0.99830832 0.006591
11.369759 1.00405198 0.004644
11.370008 0.99989232 0.006093
11.386206 0.99545834 0.007324
11.391050 0.99717625 0.007827
11.413241 1.00517744 0.005408
11.426207 1.00488579 0.007659
11.430975 1.00311609 0.007447
11.460034 0.99573904 0.004913
11.480264 1.00174007 0.006134
11.531162 0.99962429 0.003117
11.546243 0.98725646 0.004285
11.561248 0.99974446 0.004693
11.577105 0.99954731 0.005882
11.577431 0.99451802 0.004011
11.593080 0.99277407 0.005884
11.593469 0.99380297 0.007184
11.618547 1.00066978 0.006282
11.621095 1.00589197 0.004287
11.631646 0.99436801 0.003405
11.736234 0.98895809 0.006960
11.825993 0.98035258 0.006206
11.837452 0.97776134 0.005387
11.846720 0.98374807 0.003949
11.928337 0.97367785 0.006302
11.928853 0.98569018 0.006372
11.941898 0.96855630 0.006024
11.955575 0.97804652 0.003089
12.002849 0.98314009 0.003329
12.021554 0.97246237 0.007266
12.036312 0.96405706 0.006476
12.036589 0.97565048 0.007041
12.066081 0.97232192 0.006768
12.092567 0.97244397 0.007607
12.100653 0.97133296 0.003278
12.206915 0.96559729 0.007319
12.229683 0.97535687 0.007789
12.255800 0.97661642 0.003667
12.268970 0.98063685 0.007888
12.295950 0.97436987 0.007910
12.300434 0.97777180 0.003389
12.319352 0.98433684 0.005217
12.361478 0.98659522 0.006923
12.367033 1.02504665 0.003612
12.374958 0.98537693 0.003699
12.408931 0.98909388 0.003014
12.445083 0.99113932 0.007344
12.452140 1.00554509 0.007014
12.460764 0.99464348 0.004667
12.463601 1.00530345 0.004176
12.477452 1.00078173 0.006981
12.505513 1.00574580 0.003706
12.509773 0.99420408 0.007521
12.511780 0.99679514 0.004308
12.524947 1.00002475 0.007535
12.536213 1.00171323 0.006548
12.537975 0.99809982 0.004804
12.556020 1.00728527 0.003276
12.571197 1.00219453 0.004876
12.587801 1.00624603 0.003430
12.592670 1.00941269 0.007299
12.605065 1.01409672 0.006834
12.608916 1.00544916 0.003394
12.679358 1.01645623 0.004537
12.699960 1.01196087 0.003904
12.738720 1.01984374 0.004540
12.743868 1.02623109 0.005353
12.795283 1.02283048 0.003791
12.810386 1.03080433 0.006136
12.811953 1.01880164 0.006379
12.828917 1.03129555 0.007971
12.842771 1.06266549 0.003025
12.846235 1.02317700 0.007094
12.899134 1.03115038 0.005803
12.911991 1.01971137 0.005781
12.913779 1.02331079 0.006844
12.922209 1.02624748 0.007105
12.928768 1.01556525 0.004961
12.946004 1.03332895 0.006926
12.958765 1.01819367 0.003040
12.977410 1.01959978 0.007946
12.981515 1.02873344 0.003645
13.028465 1.02584753 0.004517
13.034370 1.02853734 0.003735
13.064263 1.02242447 0.005208
13.071002 1.01602811 0.005369
13.074587 1.02469724 0.003935
13.091808 1.02431072 0.004144
13.159717 1.01317903 0.007917
13.219685 1.01450662 0.007125
13.253280 1.02040449 0.007434
13.266555 1.00889364 0.007657
13.269377 1.00618620 0.004227
13.283578 1.01740791 0.006429
13.284059 1.00300279 0.003041
13.350665 1.00978751 0.004563
13.372695 1.01383139 0.006420
13.423851 1.00663438 0.004332
13.440275 1.00869924 0.004218
13.447150 1.01066805 0.006497
13.452128 0.99128403 0.005799
13.508996 1.00981536 0.003133
13.521011 0.99684408 0.006792
13.551083 1.00586395 0.003111
13.596851 1.00100812 0.007777
13.622975 0.99852641 0.004982
13.636991 1.00203355 0.006233
13.690491 0.99628553 0.005784
13.697245 1.00096904 0.006214
13.707969 1.00976083 0.003839
13.710407 0.99841198 0.005705
13.727308 1.00261211 0.003795
13.795496 1.00226230 0.006078
13.796363 0.99589571 0.003115
13.808820 0.99631541 0.006742
13.837201 1.01084172 0.003525
13.852447 1.00631428 0.003615
13.923163 0.99841749 0.005513
13.943109 0.99679587 0.006404
13.962602 0.99315007 0.005867
13.981389 1.00089494 0.003448
14.020229 1.00347003 0.007249
14.026034 0.99860359 0.004330
14.039117 1.00312601 0.007302
14.054325 1.00076889 0.004699
14.062077 0.99301980 0.003182
14.078886 0.99339604 0.006475
14.081392 0.99668962 0.006208
14.108321 0.99144475 0.005023
14.147302 0.99585766 0.006545
14.170065 0.99002850 0.006226
14.185553 0.98124214 0.003268
14.221350 0.98412235 0.005560
14.247716 0.98902028 0.007070
14.259000 0.98391115 0.007052
14.261510 0.99255649 0.006166
14.263296 0.98292697 0.003175
14.266831 0.98479816 0.004940
14.267122 0.99097858 0.006018
14.286811 0.98066633 0.003562
14.344486 0.98207840 0.005945
14.368503 0.97016748 0.006822
14.388294 0.98391781 0.004551
14.393965 0.97778412 0.003292
14.415610 0.97919456 0.006607
14.457181 0.97821190 0.004570
14.532678 0.97737209 0.003591
14.581906 0.97555740 0.007021
14.582260 0.98163085 0.005462
14.603179 0.98575131 0.003566
14.604101 0.97177235 0.003082
14.628627 0.96701328 0.007408
14.631128 1.02362483 0.007002
14.638871 0.97618690 0.007613
14.668491 0.97225781 0.006896
14.679260 0.97737198 0.006863
14.685096 0.97907096 0.007845
14.691872 0.97138288 0.005163
14.693707 0.97860238 0.007821
14.742204 0.98128646 0.004856
14.748928 0.97561555 0.005814
14.804651 0.98036326 0.006820
14.808431 0.97695885 0.006479
14.812686 0.98223270 0.003588
14.818845 0.97663091 0.007288
14.963709 0.99824810 0.007415
14.973844 0.98565117 0.003860
14.980066 0.99678275 0.004208
14.991006 0.99534977 0.003269
15.001649 0.99046394 0.006190
15.054875 1.00482730 0.004798
15.071918 1.00550725 0.007478
15.073198 1.00574930 0.005055
15.093340 1.01390178 0.006482
15.140163 1.00884684 0.003820
15.164968 1.01155483 0.007723
15.181363 1.01273265 0.003346
15.223922 1.01484840 0.006994
15.231579 1.02443968 0.003330
15.232099 1.02184983 0.005288
15.240215 1.01824601 0.005307
15.270882 1.02819853 0.005324
15.290420 1.01955484 0.006058
15.294615 1.02452604 0.007183
15.325404 1.02681391 0.006023
15.359834 1.03330473 0.004386
15.394735 1.02522135 0.005690
15.425064 1.02981524 0.004877
15.440624 1.02500876 0.004828
15.455150 1.01376875 0.003055
15.460827 1.02129062 0.006450
15.465933 1.02827949 0.007244
15.479137 1.02415084 0.004449
15.500541 1.02410983 0.006038
15.511197 1.02815024 0.005014
15.517051 1.02589722 0.005979
15.526737 1.02702244 0.005029
15.585957 1.02946490 0.003193
15.590284 1.02553796 0.005145
15.594020 1.02498769 0.006797
15.644200 1.00864177 0.007463
15.644606 1.01767522 0.005572
15.672373 1.02203267 0.004362
15.680362 1.02408239 0.004617
15.698770 1.02020382 0.004381
15.714072 1.01970263 0.006062
15.733113 1.01519285 0.007104
15.757068 1.00641886 0.003698
15.825447 1.00338387 0.003429
15.830680 1.01000311 0.004397
15.839518 1.00052121 0.007549
15.862610 1.00817360 0.006978
15.866405 1.01162520 0.007692
15.891553 1.00400654 0.003226
15.929426 0.99585172 0.006536
16.016558 1.00349411 0.007989
16.027905 1.01089134 0.005564
16.031854 0.99731777 0.003863
16.043449 1.00060051 0.006831
16.057532 0.99768640 0.005135
16.065882 1.00818600 0.005476
16.080309 0.99732757 0.007167
16.133276 1.00384530 0.005887
16.152899 0.99405766 0.003960
16.160999 0.99652812 0.005278
16.171544 1.00230765 0.005773
16.191574 1.00702127 0.003828
16.201352 0.99973548 0.005063
16.219377 0.99748441 0.003900
16.232791 0.99276239 0.007820
16.273214 0.98937212 0.003250
16.308053 0.99984964 0.004809
16.316100 0.99417385 0.007193
16.320371 1.00593239 0.003415
16.372903 0.98609320 0.006961
16.373234 0.99458106 0.004431
16.385390 1.00569977 0.004312
16.400898 0.99489266 0.004155
16.401292 0.96530329 0.005247
16.403643 1.00072174 0.004707
16.457603 0.99779906 0.003476
16.488542 0.99657710 0.004304
16.512539 0.99871219 0.007396
16.513377 1.00627353 0.005427
16.524821 0.99084421 0.005422
16.567916 0.99002298 0.005855
16.576052 0.99275281 0.003414
16.598141 0.99684949 0.005692
16.646058 0.99382690 0.004207
16.662892 0.98557343 0.004706
16.670989 0.99011685 0.005733
16.682909 0.99004811 0.007960
16.700179 0.98728199 0.004199
16.730885 0.99101991 0.007092
16.747212 0.98652184 0.005403
16.831084 0.99252236 0.004971
16.854587 0.97260248 0.004812
16.881887 0.97852518 0.007912
16.915307 0.97661320 0.007989
16.922006 0.97827195 0.003315
16.970924 0.98171311 0.005558
16.987648 0.97348114 0.005073
16.999409 0.97511034 0.006400
17.001059 0.96746240 0.007284
17.007466 0.97734753 0.004336
17.019060 0.98014301 0.007904
17.034732 0.97261731 0.006868
17.062815 0.96354032 0.006822
17.118789 0.96522005 0.006781
17.166747 0.98314758 0.005769
17.196873 0.97250141 0.007474
17.198212 0.97771954 0.006010
17.205613 0.97724107 0.003107
17.210813 0.97547233 0.007570
17.265162 0.98013940 0.005178
17.291020 0.98213543 0.007712
17.297248 0.98648746 0.006597
17.315259 0.97943173 0.004837
17.366822 0.98743349 0.003458
17.404933 0.99205986 0.005752
17.442783 0.92464567 0.005670
17.492978 0.99103251 0.003014
17.506898 1.00278634 0.005583
17.509668 1.00943220 0.006554
17.511122 0.99654453 0.003376
17.548078 1.01501099 0.003212
17.578813 1.02392827 0.005342
17.582778 1.01530898 0.005452
17.619073 1.01070324 0.005513
17.624022 1.01636737 0.003577
17.634808 1.01475888 0.004595
17.637236 1.01577919 0.004939
17.660012 1.01743538 0.007053
17.676272 1.01832967 0.005834
17.714177 1.00916929 0.007927
17.724968 1.02049558 0.004423
17.760656 1.02627461 0.005540
17.763292 1.02151847 0.003535
17.777886 1.01307315 0.004062
17.808942 1.02267161 0.003348
17.820956 1.03029597 0.004295
17.831574 1.02012836 0.004816
17.849216 1.02851162 0.007446
17.908519 1.02322338 0.006129
17.914772 1.02643604 0.005446
17.918438 1.02872158 0.005241
17.919923 1.08148061 0.006092
17.926356 1.03767758 0.005322
17.926863 1.02830506 0.003283
17.941603 1.04314262 0.004891
17.945395 1.03166563 0.007190
17.956972 1.02135890 0.004142
17.959295 1.02556550 0.004930
17.975089 1.02404755 0.004819
18.009383 1.02523466 0.006877
18.093500 1.02100648 0.003625
18.192360 1.02416830 0.003867
18.245518 1.02731513 0.007228
18.246694 1.00791630 0.007009
18.258203 0.94522941 0.007978
18.276422 1.01079082 0.005503
18.308411 1.00374740 0.005007
18.347666 1.00046043 0.005103
18.369175 1.00956053 0.003269
18.412723 1.01134821 0.003810
18.430933 1.00773449 0.005706
18.441707 1.00241298 0.007112
18.469900 1.00445368 0.003996
18.491512 1.00170513 0.006652
18.502533 0.99941045 0.004836
18.523315 0.99026535 0.005677
18.524369 0.99825573 0.004987
18.539920 1.00895306 0.003252
18.558695 0.94410540 0.003660
18.563933 0.99499288 0.003223
18.564472 1.00517978 0.004736
18.618735 1.00202677 0.006080
18.622356 1.00007383 0.004170
18.630817 0.99601194 0.005955
18.636626 0.99522378 0.005366
18.636977 1.00024761 0.005173
18.676865 0.99962990 0.003713
18.692820 0.99885534 0.005805
18.770824 1.00127095 0.005238
18.802184 1.00336173 0.003265
18.847637 0.99285889 0.006218
18.849672 0.99281849 0.007971
18.875639 1.01033625 0.003208
18.876270 0.99739752 0.005630
18.943539 0.99771906 0.007172
18.962727 0.99602155 0.004750
