# Star 1 - Telescope kepler - Campaign 3
# Time Flux Error
# days relative_flux relative_error
2.556741 0.99511512 0.005590
2.571623 0.99956291 0.007743
2.679289 1.00969137 0.006352
2.705376 1.00283485 0.004534
2.712695 1.00000110 0.007907
2.740116 1.01845015 0.003667
2.816645 1.01600950 0.005733
2.875331 1.02292258 0.006191
2.882558 1.02881429 0.003042
2.885055 1.02036572 0.004954
2.896119 1.03469929 0.005148
2.901313 1.02273288 0.007084
2.910069 1.02858972 0.006330
2.917842 1.03068235 0.003927
2.953338 1.02880499 0.004032
3.005630 1.02844022 0.005887
3.040594 1.02977681 0.007048
3.052629 1.02829402 0.005017
3.062818 1.01785032 0.007854
3.103120 1.02011755 0.004254
3.123009 1.02278793 0.004968
3.133364 1.02380529 0.004799
3.139112 1.02072255 0.003271
3.143174 1.02216744 0.003603
3.168523 1.02498878 0.006373
3.210766 1.01838312 0.006459
3.244966 1.02020031 0.003830
3.254248 1.01505746 0.007197
3.296689 1.01478344 0.007241
3.356087 1.01348583 0.005368
3.429698 1.01210595 0.007958
3.432378 1.00898074 0.005215
3.463677 1.01247791 0.007206
3.520624 1.00397891 0.007313
3.524615 0.99870299 0.005652
3.532475 1.00733736 0.007892
3.538072 1.00815036 0.003552
3.570164 1.00128171 0.006248
3.573956 0.99941691 0.004698
3.583768 0.99558008 0.004102
3.585180 1.00456911 0.005342
3.615956 1.00957991 0.006692
3.654916 1.00077188 0.005121
3.659201 1.00407048 0.004655
3.685911 1.00482213 0.007071
3.687494 0.99512688 0.003208
3.738247 0.99563039 0.006269
3.764003 1.00035260 0.004633
3.766344 1.00266250 0.004691
3.795419 1.00099485 0.005625
3.798143 0.99651913 0.007151
3.807864 0.99478117 0.003752
3.811955 1.00132512 0.006401
3.829975 0.99657021 0.004218
3.833361 1.01052424 0.005807
3.839046 1.00081227 0.007622
3.839722 1.00729568 0.007319
3.864210 1.00759011 0.005593
3.907957 0.99264702 0.007227
3.987161 0.99043278 0.004846
4.014097 0.99661601 0.004274
4.021964 1.13003923 0.003124
4.039637 0.99632851 0.006354
4.040892 0.99657672 0.004728
4.079050 1.00071196 0.007428
4.093033 1.00115407 0.005997
4.121318 1.00472947 0.004062
4.121835 0.98168909 0.006271
4.193457 1.03752318 0.007311
4.203634 1.00278218 0.005846
4.209391 0.98989419 0.005119
4.211986 0.99640412 0.007773
4.240776 0.99656889 0.005686
4.251003 0.98992268 0.006039
4.279404 0.98613217 0.007792
4.329593 0.99548873 0.006326
4.334243 0.99226260 0.003644
4.418267 0.98450419 0.004301
4.430506 0.98399947 0.006728
4.493914 0.97534858 0.004899
4.536924 0.97750692 0.006303
4.553514 0.98307241 0.005289
4.553943 0.98187274 0.003351
4.643482 0.98426348 0.005554
4.648717 0.98001761 0.004789
4.667872 0.97971073 0.006557
4.674007 0.97463702 0.005416
4.687913 0.97422220 0.003790
4.714944 0.97660092 0.006068
4.735593 0.97653268 0.007269
4.742092 0.97483727 0.005996
4.749903 0.97062760 0.003768
4.750370 0.97973821 0.003303
4.760051 0.97375627 0.006792
4.770827 0.97618684 0.006835
4.791829 0.96772725 0.003224
4.794807 0.97730044 0.003982
4.797430 0.97140522 0.006732
4.842445 0.97329706 0.006212
4.847342 0.97971579 0.004675
4.884482 0.97812723 0.004145
4.898715 0.97257987 0.004726
4.915983 0.97487747 0.007253
4.916927 0.97734561 0.005050
4.952390 0.97902730 0.007945
4.953657 0.98573606 0.006327
4.965313 0.97511106 0.005552
4.983949 0.98408317 0.007895
4.987811 0.99284076 0.005597
5.013600 0.97271519 0.007101
5.032432 0.98227066 0.006389
5.039347 0.98744604 0.003277
5.115240 0.99002323 0.005740
5.118443 0.98991193 0.006306
5.118777 0.98385014 0.005262
5.127220 0.98411088 0.004889
5.140100 0.99213853 0.006467
5.141591 0.98548629 0.007660
5.145659 0.98962946 0.005226
5.189912 0.99644051 0.005348
5.229259 1.00658468 0.007032
5.267900 0.99172666 0.006322
5.269512 1.00104522 0.006730
5.292849 1.01983695 0.004376
5.301061 1.00193262 0.003907
5.313138 1.01504984 0.006804
5.317086 1.01496912 0.006947
5.363856 1.01161754 0.006744
5.365638 1.01246039 0.006273
5.394817 1.02127395 0.007557
5.410183 1.02813427 0.005920
5.430651 1.01992484 0.003824
5.448826 1.02204396 0.006137
5.452295 1.02272859 0.004290
5.460388 1.02244140 0.003100
5.521260 1.02107262 0.007893
5.530689 1.01919292 0.004735
5.583053 1.02115376 0.005291
5.609735 1.02732594 0.006774
5.667088 1.03075642 0.003436
5.696344 1.02400529 0.007123
5.710945 1.02909164 0.004957
5.719871 1.02603888 0.006564
5.742950 1.02310861 0.004126
5.747332 1.02574903 0.007735
5.748673 1.01657457 0.004324
5.775743 1.00607649 0.006614
5.781109 1.01843836 0.004832
5.783723 1.02400450 0.003924
5.797019 1.01901950 0.007029
5.817552 1.02118699 0.006251
5.864697 1.01930480 0.006540
5.873649 1.02198697 0.005910
5.899964 1.02011350 0.003885
5.905383 1.01693899 0.006028
5.909677 1.00407779 0.003967
5.912337 1.01365039 0.005103
5.939769 1.01302266 0.007664
5.960150 1.01914772 0.005135
5.979800 1.01266151 0.006402
5.984509 1.01562913 0.004507
5.984965 1.01257856 0.004123
5.993075 1.01434146 0.007292
6.027368 1.00248852 0.005942
6.048541 1.00770279 0.004346
6.053126 1.00806758 0.004912
6.053173 1.01038729 0.005992
6.104376 1.00662555 0.007040
6.111161 1.00520984 0.003441
6.227196 0.99075679 0.007480
6.243373 1.02831218 0.003058
6.255000 1.00790714 0.006913
6.300359 0.99446218 0.006787
6.368720 0.99728278 0.007096
6.379335 0.99534368 0.007517
6.438008 1.00173415 0.007334
6.445883 0.99588154 0.004839
6.448247 1.00263320 0.006353
6.474082 0.99473780 0.007868
6.474442 0.99941029 0.006944
6.483897 0.99775504 0.004904
6.493056 0.99329077 0.004332
6.496272 1.00132110 0.003306
6.496423 1.00259282 0.006445
6.535979 0.99807035 0.007380
6.630907 0.99930005 0.006497
6.651182 1.00137966 0.003454
6.686186 1.00137905 0.004593
6.701387 0.99959949 0.007392
6.719093 1.00311379 0.007007
6.750500 1.00574376 0.005991
6.752193 1.00307882 0.006568
6.752762 1.00324478 0.004371
6.760008 0.99583461 0.003558
6.764258 0.99871659 0.005518
6.801793 0.99931485 0.006754
6.893179 1.00034249 0.003475
6.904427 0.98933370 0.005256
6.921725 0.99102019 0.007296
6.934946 0.92312153 0.003256
7.044273 0.98157531 0.007350
7.044519 0.98445943 0.006343
7.065690 0.98142139 0.005476
7.090805 0.98630360 0.003170
7.119313 0.97302206 0.005125
7.132605 0.99304705 0.006624
7.154885 0.98484121 0.004635
7.162394 0.97510868 0.007562
7.167632 0.97497929 0.004827
7.172700 0.97744749 0.005390
7.204599 0.97529585 0.007721
7.220858 0.98362992 0.003695
7.233235 0.97645154 0.006121
7.254862 0.97299910 0.004160
7.262662 0.98284362 0.004841
7.303949 0.96947661 0.006089
7.313553 0.96843883 0.006605
7.340006 0.98232769 0.007576
7.348315 0.96856808 0.004174
7.370517 0.98099512 0.005973
7.381174 0.97686877 0.004357
7.392317 0.97593205 0.006133
7.400717 0.97678641 0.004823
7.402905 0.98086343 0.007967
7.411010 0.97220558 0.005292
7.430904 0.97680274 0.004410
7.436875 0.97402134 0.003683
7.484318 0.98647727 0.006398
7.501627 0.97533967 0.005985
7.551574 0.97816287 0.007287
7.563257 0.97752979 0.004819
7.565878 0.98250734 0.005135
7.587918 0.97818711 0.004485
7.635594 0.98691338 0.003425
7.652236 0.99022688 0.004695
7.660127 0.99050286 0.004183
7.680946 0.99098472 0.006433
7.745460 0.98951701 0.003854
7.755969 0.98682464 0.007627
7.783704 1.05701036 0.004092
7.786256 1.00037020 0.007676
7.805480 0.99558422 0.004027
7.805912 0.99949171 0.005801
7.808108 1.00522040 0.006930
7.816606 1.00518306 0.004955
7.846527 0.99670509 0.003353
7.879233 1.01003446 0.006624
7.931945 1.00984755 0.006296
7.954863 1.01046565 0.005134
7.958444 1.00826011 0.004900
7.992399 1.01025865 0.003197
7.993358 1.02372597 0.003655
8.038191 1.01982763 0.007497
8.040558 1.01849963 0.005993
8.060074 1.01722904 0.006670
8.094492 1.03457582 0.007313
8.094699 1.02517605 0.004535
8.103234 1.02413838 0.003031
8.131706 1.02401655 0.005407
8.154714 1.03304298 0.006922
8.249188 1.02613747 0.007528
8.267674 1.02921093 0.004697
8.336075 1.02514107 0.005119
8.337719 1.02502529 0.003668
8.342339 1.02719537 0.003055
8.350681 1.02113380 0.006223
8.355645 1.02584199 0.005944
8.374574 1.01371148 0.007475
8.376205 1.02368360 0.007765
8.406773 1.02678276 0.003942
8.432779 1.02310686 0.003205
8.448774 1.01763685 0.006714
8.533239 1.02028723 0.007977
8.585879 1.01480022 0.005317
8.597951 1.00997454 0.005921
8.624987 1.00879819 0.006138
8.642865 1.01646049 0.004043
8.642892 1.01056574 0.004672
8.694502 1.00323849 0.005399
8.698235 1.00322831 0.004178
8.717794 1.00498184 0.007779
8.721450 1.00514621 0.006948
8.784513 1.00788684 0.003584
8.806084 1.00537432 0.007920
8.821187 1.00691348 0.004405
8.902224 1.00341183 0.004122
8.914483 1.00473383 0.006037
8.930869 0.99058742 0.007424
8.967385 1.00155920 0.007900
8.996134 1.00136729 0.005887
9.002090 1.00482647 0.004896
9.011018 1.00635839 0.004953
9.018558 1.00116273 0.006135
9.019531 0.99678797 0.006989
9.026271 0.99691352 0.005933
9.032562 0.99762757 0.006291
9.044439 0.99173177 0.003500
9.082317 0.99841253 0.004742
9.116915 1.00825756 0.003859
9.136698 0.99267464 0.005946
9.163045 1.00808999 0.003992
9.170257 1.00686153 0.007927
9.227932 1.00463027 0.005356
9.228848 0.99763073 0.007276
9.230941 1.00478682 0.004042
9.273076 1.00404507 0.007085
9.275975 0.99947482 0.006672
9.286912 1.00184495 0.005857
9.291206 0.99102521 0.003726
9.307897 1.00789232 0.003281
9.336293 0.99834460 0.006100
9.339855 1.00411418 0.005328
9.342789 0.99426356 0.005491
9.345000 0.99687632 0.007772
9.369878 1.00331192 0.007715
9.389407 0.99374369 0.006802
9.391777 0.99688876 0.007157
9.408428 0.99562844 0.006848
9.416282 0.99585097 0.003214
9.417180 0.99542302 0.007262
9.428742 0.99347746 0.004487
9.453050 0.99154048 0.004193
9.460219 1.00200691 0.004950
9.488883 0.99094838 0.003769
9.525568 0.98567712 0.004314
9.529789 0.99143433 0.003634
9.541139 0.99663034 0.007671
9.597778 0.99244736 0.004411
9.628474 0.98882379 0.006349
9.636917 0.98061913 0.007676
9.692271 0.99165470 0.003683
9.747416 0.98213023 0.006631
9.762073 0.98961090 0.004003
9.773289 0.97932274 0.004204
9.779368 0.97480721 0.004865
9.798121 0.97635019 0.007821
9.800280 0.97891112 0.003987
9.810129 0.97417822 0.004555
9.833695 0.98231297 0.007359
9.849544 0.97882186 0.004884
9.867156 0.97811836 0.004595
9.868238 0.96850931 0.005196
9.876223 0.97289350 0.007874
9.880199 0.98091526 0.004810
9.883127 0.96995651 0.004374
9.921706 0.98313017 0.004942
9.930996 0.97803122 0.003005
9.950759 0.97381875 0.003336
9.956151 0.97551199 0.007167
9.985406 0.98433585 0.003454
10.029387 0.97637940 0.003807
10.059353 0.96693247 0.004665
10.064067 0.98046921 0.006093
10.065476 0.97212829 0.004828
10.082411 0.96849582 0.004328
10.107408 0.98362101 0.003946
10.136638 0.98661365 0.004204
10.136704 0.98512635 0.003304
10.138316 0.97838709 0.007198
10.139846 0.98256994 0.006822
10.161178 0.98076802 0.005263
10.175932 0.99018792 0.003185
10.212389 0.98259350 0.004391
10.266544 0.98931313 0.006113
10.288879 0.98651923 0.007560
10.323686 0.99371981 0.004498
10.330735 0.99530680 0.007269
10.340222 0.99328575 0.006438
10.387696 0.99360873 0.003443
10.429096 1.00659566 0.006784
10.436923 1.00980587 0.005995
10.443125 0.99835093 0.006654
10.446659 0.99896254 0.004132
10.481687 1.00024822 0.005054
10.487816 1.01078394 0.003894
10.492197 1.00799648 0.005100
10.501504 1.00628091 0.003644
10.502219 1.01801556 0.005174
10.529589 1.01416743 0.003089
10.532648 1.01255590 0.004263
10.533593 1.01248710 0.005103
10.546547 1.01493359 0.003629
10.569399 1.01623257 0.006628
10.577279 1.02002156 0.004071
10.585554 1.02030936 0.006086
10.592895 1.01197740 0.005372
10.597565 1.01236683 0.004369
10.620050 1.02024932 0.005632
10.664506 1.02023995 0.006885
10.670456 1.02233263 0.005263
10.676690 1.02484727 0.007512
10.690892 1.01768531 0.006507
10.738338 1.02757170 0.004602
10.748737 1.02222656 0.003940
10.769877 1.03115305 0.007673
10.803080 1.02896283 0.003445
10.823338 1.02448609 0.003069
10.823408 1.02802100 0.006914
10.832019 1.02475726 0.006950
10.851019 1.02513714 0.005044
10.873362 1.01988731 0.007700
10.873557 1.03059530 0.007134
10.888400 1.01249700 0.004475
10.906557 1.02344588 0.005503
10.929740 1.02014950 0.004684
10.944063 1.02017895 0.006980
10.945135 1.01997274 0.007116
10.979970 1.02989939 0.005024
10.982078 1.02613568 0.005283
11.012778 1.02288475 0.006829
11.014329 1.03134058 0.003958
11.020202 1.01539162 0.005269
11.029175 1.02312421 0.003428
11.037099 1.02096536 0.006444
11.054621 1.01573143 0.007946
11.055179 1.02530482 0.003131
11.062629 1.01708223 0.005025
11.096537 1.02245765 0.007171
11.097936 1.02259092 0.004412
11.153380 1.01193793 0.005367
11.217392 1.00141091 0.003736
11.238645 1.01159268 0.003243
11.252728 1.01740456 0.006150
11.261647 1.01831576 0.003644
11.272435 1.00899417 0.004433
11.295195 1.00449803 0.005105
11.298067 1.00941739 0.004495
11.304249 1.00436353 0.004347
11.338908 1.00835128 0.003770
11.352727 1.00419408 0.006545
11.394605 0.99308342 0.005202
11.410255 1.00586429 0.005764
11.433091 0.95937954 0.006325
11.450877 0.99630280 0.003089
11.458119 1.00181799 0.005666
11.461262 0.99686795 0.006601
11.473751 1.00840630 0.004442
11.489567 1.00453725 0.007107
11.506478 1.00600092 0.003880
11.510060 0.99627806 0.003960
11.524940 0.99921623 0.004999
11.527408 0.96426556 0.004020
11.535761 1.00159483 0.006103
11.579281 0.99893147 0.007313
11.579792 1.00926194 0.003869
11.591885 1.00603313 0.005483
11.604114 1.00001987 0.003988
11.641076 1.00006171 0.005576
11.654517 0.99527209 0.005153
11.677720 0.99738074 0.004916
11.678469 1.00316138 0.004934
11.691681 1.00052834 0.004768
11.700019 1.00389374 0.005751
11.700367 1.00037300 0.003989
11.724729 1.00386957 0.007255
11.770362 0.99961748 0.003150
11.774262 0.99949539 0.005437
11.828675 1.00052137 0.004929
11.855218 1.00549416 0.005528
11.887682 1.00022614 0.007973
11.898354 1.00148419 0.004586
11.909821 0.99919888 0.006363
11.925024 1.06149800 0.005980
11.931831 0.99761294 0.006159
11.985398 0.99937628 0.004834
11.991946 0.99334870 0.004542
11.992195 0.99523730 0.004290
12.024224 1.00478126 0.007953
12.025550 0.99582788 0.004582
12.033455 1.00170963 0.007587
12.087035 1.00688851 0.005562
12.185565 0.98542783 0.006999
12.218766 0.98686552 0.003664
12.222738 0.99386890 0.003007
12.244568 0.97844680 0.004736
12.299995 0.99072873 0.003105
12.318078 0.97704756 0.006941
12.335979 0.97623472 0.005876
12.354139 0.98667620 0.005727
12.411775 0.97654583 0.007468
12.435950 0.97490304 0.003693
12.470412 0.98068097 0.003027
12.500169 0.97197804 0.005019
12.508192 0.97732775 0.005638
12.515414 0.97608195 0.007419
12.538902 0.99011848 0.003098
12.543666 0.97340935 0.007925
12.549336 0.97559842 0.005162
12.614643 0.97252417 0.005437
12.640951 0.97702160 0.007849
12.672089 0.97394680 0.005520
12.708839 0.97628515 0.006779
12.713163 0.97519642 0.004335
12.715419 0.97001546 0.003533
12.739271 0.97139306 0.004289
12.765647 0.97810615 0.004858
12.772881 0.98580229 0.005549
12.779217 0.96922771 0.005000
12.789807 0.98192457 0.004548
12.860058 0.99369645 0.003445
12.862391 0.99010878 0.004708
12.880818 0.98075814 0.003403
12.886553 0.99205079 0.006688
12.894825 0.99430721 0.004158
12.896958 0.99572418 0.006070
12.913080 0.98377836 0.006171
12.933243 0.98813957 0.005504
12.946303 0.99323062 0.005137
12.966044 0.98612652 0.004112
12.998163 0.99622267 0.005429
13.029216 1.00170820 0.007519
13.030240 1.01089551 0.007247
13.069252 1.00428179 0.007973
13.073273 1.00821458 0.004793
13.083324 1.01225290 0.005512
13.099344 1.01505629 0.005123
13.102172 1.01177172 0.006700
13.107389 1.00398359 0.006640
13.165884 1.01785610 0.003322
13.195456 1.01283359 0.005945
13.285261 0.98513518 0.005550
13.367048 1.02251842 0.006192
13.369413 1.02690269 0.003695
13.439733 1.08511268 0.007931
13.477810 1.02274763 0.003330
13.497846 1.01937648 0.003779
13.560559 1.02423686 0.003230
13.566850 1.01863557 0.003847
13.575641 1.01776932 0.003872
13.591408 1.02415604 0.003587
13.593645 1.02702829 0.004627
13.610853 1.01873729 0.007754
13.631576 1.01876379 0.006211
13.638662 1.01740994 0.004714
13.661912 1.02580916 0.005815
13.668674 1.01467134 0.003330
13.685722 1.01181357 0.007620
13.687900 1.01515897 0.003084
13.704809 1.01139059 0.005598
13.728148 1.01541413 0.006815
13.768696 1.00699930 0.003620
13.785400 1.00998593 0.007109
13.791279 1.01649147 0.004971
13.792977 1.01392296 0.004190
13.863665 1.00948949 0.006377
13.867945 1.07415960 0.004238
13.899972 1.01461754 0.006577
13.905909 1.00553621 0.005415
13.913614 1.00628198 0.005038
13.919071 1.00634878 0.005901
13.930631 1.01133879 0.006122
13.960149 0.99383489 0.007646
13.965446 1.00632092 0.003879
13.977871 1.00579298 0.006046
14.008820 1.00842770 0.007769
14.011191 1.01539928 0.006924
14.023571 0.99617769 0.007956
14.063239 0.99335407 0.007595
14.074885 0.98562453 0.005505
14.080501 1.00015036 0.006390
14.087457 1.00314172 0.003058
14.089451 1.01064560 0.005706
14.090679 1.00895582 0.006835
14.112363 1.00760522 0.005242
14.136221 1.16731179 0.007159
14.139578 0.99064808 0.007104
14.152151 1.00466862 0.007046
14.210142 0.99744215 0.005708
14.255474 0.99692937 0.005077
14.258900 1.00135379 0.005222
14.293881 0.99476054 0.005782
14.337532 1.00142707 0.007887
14.364316 0.99282778 0.005484
14.371341 1.00166904 0.005839
14.434244 0.99993316 0.003479
14.473403 1.00430546 0.007573
14.496561 0.99358373 0.007528
14.500658 0.99828819 0.007772
14.541057 1.00014076 0.004833
14.557271 1.00497932 0.006035
14.604997 0.99745865 0.004510
14.607766 0.99528778 0.007989
14.638345 0.99965408 0.007868
14.698725 0.98775119 0.007602
14.707754 0.99125454 0.003281
14.749731 0.99223750 0.004771
14.791793 0.98940838 0.005094
14.802931 0.98118184 0.005620
14.805936 0.99529127 0.007188
14.815844 0.98245881 0.004782
14.842420 0.98432053 0.004316
14.845500 0.98373768 0.007554
14.846243 0.99162822 0.006493
14.852564 0.98211784 0.003863
14.882623 0.97360472 0.004718
14.914004 0.98467765 0.006770
14.916372 0.98241717 0.006518
14.928569 0.97328996 0.005012
14.937626 0.99222583 0.005437
14.940864 0.98218469 0.003136
14.945885 0.97627722 0.003090
14.951064 0.97712286 0.005421
14.968627 0.97690239 0.007724
15.007187 0.97517501 0.005307
15.024913 0.97886530 0.004146
15.034131 0.96869121 0.004515
15.061908 0.97171019 0.004964
15.096425 0.96815548 0.006157
15.111710 0.96867314 0.007872
15.140599 0.97610334 0.007060
15.141919 0.98216977 0.005013
15.211770 0.97460280 0.007410
15.229565 0.97265304 0.003284
15.274006 0.97296699 0.005192
15.278394 0.98325717 0.004791
15.290319 0.96872592 0.004458
15.315995 0.97438491 0.007021
15.341950 0.90268972 0.004448
15.349897 0.98535299 0.003830
15.402160 0.98382464 0.005481
15.423747 0.98254776 0.004737
15.428687 0.97406266 0.004223
15.496668 0.99263498 0.003348
15.496965 0.99139615 0.006615
15.506571 0.99598076 0.005441
15.537317 1.00026034 0.005552
15.551656 0.99087239 0.004581
15.552106 1.00039779 0.005999
15.552365 0.99972115 0.006200
15.556604 0.99646611 0.006641
15.583475 1.00916996 0.004360
15.586926 1.00171925 0.004701
15.596062 0.99869757 0.006933
15.640323 1.00241653 0.003455
15.698748 1.01680753 0.003416
15.717683 1.00963365 0.006993
15.723853 1.01143582 0.007194
15.731663 1.00704240 0.006643
15.760996 1.01560501 0.003930
15.789306 1.00774264 0.006730
15.791496 1.01170948 0.006904
15.791574 1.01508725 0.003506
15.791734 1.01973114 0.004119
15.828383 1.00914713 0.007619
15.900544 1.02643866 0.003435
15.905487 1.02454353 0.007446
15.951474 1.02903822 0.004993
16.027405 1.02422453 0.005613
16.033601 1.02803311 0.006724
16.033962 1.02306752 0.004180
16.041684 1.02444081 0.003794
16.066862 1.02970913 0.003340
16.080703 1.02388431 0.006458
16.082696 1.02510230 0.004782
16.099475 1.02470783 0.007053
16.100262 1.02862080 0.004293
16.108479 1.03022543 0.007965
16.146272 1.02308671 0.006211
16.211463 1.02829830 0.003956
16.270575 1.01675878 0.006462
16.282700 1.02013188 0.007218
16.284727 1.02347219 0.003521
16.320969 1.01009380 0.005467
16.379399 1.01197316 0.005774
16.424261 1.01042935 0.004020
16.437121 1.01294343 0.004406
16.478956 1.01552312 0.007508
16.509931 1.01324835 0.007443
16.525293 1.00684871 0.007046
16.553869 1.00542604 0.004625
16.557149 1.01330999 0.007628
16.572778 1.00571257 0.005860
16.604007 1.00131721 0.007324
16.615736 0.99998632 0.006636
16.619042 1.01053949 0.006927
16.625551 1.00559650 0.005299
16.668739 1.00980485 0.005886
16.674525 1.00928924 0.003462
16.680596 0.99881705 0.003321
16.702376 1.00118462 0.003145
16.702968 1.00586835 0.004934
16.771979 1.00447611 0.005518
16.778126 1.00478753 0.004476
16.793415 1.00300417 0.007667
16.828627 1.00382977 0.006420
16.865143 1.00568927 0.007350
16.866830 0.99920752 0.003393
16.925888 1.00177824 0.007289
16.928996 0.99659000 0.004053
16.929088 0.99484739 0.005484
16.982537 1.00603330 0.004900
17.001533 0.99112977 0.004870
17.004865 0.99789045 0.007946
17.017133 1.00583642 0.003156
17.029272 0.99795916 0.007811
17.058321 0.99336702 0.006303
17.072034 0.99865597 0.005588
17.089136 0.99698424 0.005679
17.104309 1.00069278 0.005971
17.107420 1.00280036 0.005034
17.113083 0.99398973 0.006271
17.120837 0.99550261 0.007672
17.143711 0.99455162 0.007289
17.229929 0.99594926 0.007309
17.230756 1.00602194 0.004929
17.243442 1.00113995 0.005836
17.251344 0.98943527 0.003206
17.251345 0.99457558 0.005821
17.260156 0.99202436 0.005391
17.273292 1.00681389 0.007567
17.316689 0.98500692 0.003719
17.334902 0.98919052 0.004672
17.338145 0.99362723 0.007977
17.338434 0.99525048 0.004567
17.383078 0.98821077 0.005633
17.401233 0.98757013 0.003325
17.407944 0.98630545 0.004476
17.473095 0.97964039 0.006190
17.636095 0.97283858 0.005637
17.668639 0.96749863 0.004695
17.679135 0.97087439 0.006199
17.718816 0.97812393 0.004317
17.728149 0.95908784 0.006703
17.756382 0.98244100 0.005013
17.764547 0.97278231 0.003440
17.783329 0.97348069 0.005399
17.855132 0.98030256 0.004697
17.855333 0.97784019 0.006695
17.866570 0.97373471 0.003165
17.919216 0.97000050 0.006020
17.927383 0.97809925 0.006145
17.939455 0.98270991 0.007392
17.943913 0.97718299 0.005565
