# Star 2 - Telescope hubble - Campaign 2
# Time Flux Error
# days relative_flux relative_error
4.633357 1.00392556 0.005959
4.660204 1.00179706 0.007270
4.686736 1.01035689 0.005023
4.713154 1.01084706 0.003312
4.715892 1.01092890 0.006799
4.746708 1.00435725 0.006811
4.751200 1.00404396 0.003352
4.788473 1.00878804 0.003192
4.797391 1.00888628 0.005685
4.816521 1.01298062 0.007040
4.830072 1.00575102 0.007629
4.837405 1.01045705 0.007703
4.840387 1.01380590 0.006447
4.866934 1.01099261 0.006976
4.877695 1.01269613 0.006482
4.891014 1.01249535 0.007597
4.897268 1.00896144 0.003550
4.917834 1.01357300 0.003700
4.927337 1.01816694 0.007788
4.953832 1.00235082 0.003834
4.960419 1.00777976 0.003810
4.968793 1.00645338 0.004146
4.972207 1.01370899 0.004464
5.000124 1.00714827 0.005305
5.025906 1.01087283 0.003058
5.027131 1.02798292 0.005117
5.027353 1.00130809 0.005705
5.029898 1.01546616 0.007854
5.035734 1.00765939 0.007730
5.058405 1.00414358 0.003842
5.202844 1.00797756 0.007214
5.229831 1.00296863 0.004280
5.236484 1.01001758 0.006851
5.275194 1.00100806 0.005630
5.309778 1.00852479 0.006557
5.324252 1.01222176 0.005446
5.356394 1.00404011 0.007070
5.360091 1.00643358 0.005330
5.361486 1.01812797 0.004170
5.382256 1.00400424 0.005445
5.391498 1.01421204 0.005541
5.392180 1.01676710 0.003397
5.418793 1.00587981 0.006656
5.422825 1.00911124 0.005872
5.458371 1.00720745 0.004711
5.490957 1.00950734 0.007193
5.525841 1.00599083 0.003838
5.572033 1.00254850 0.004770
5.587685 1.00243449 0.004243
5.589323 1.00757353 0.006612
5.618481 1.00293829 0.004479
5.624762 1.00622187 0.007050
5.635596 0.99534255 0.004460
5.660018 1.00200261 0.006384
5.665757 0.97345209 0.007186
5.686880 1.00913118 0.006878
5.743410 1.00988455 0.005955
5.763486 1.00111224 0.003134
5.791029 1.00750254 0.005327
5.822322 1.00408351 0.005541
5.823280 1.01341298 0.005518
5.853787 1.00436117 0.006276
5.853938 1.00800999 0.004870
5.880689 1.00800531 0.004125
5.894054 1.00423533 0.007999
5.900934 1.00180731 0.005894
5.932961 1.00397634 0.005933
5.962548 1.00502062 0.004143
5.969070 1.00657000 0.007337
5.970006 1.00063700 0.004219
5.991427 1.00995008 0.005355
6.015500 1.00085365 0.007618
6.054239 1.00357270 0.004536
6.080648 1.00343553 0.003534
6.097143 0.99931864 0.004545
6.137784 1.00622456 0.005039
6.163571 0.99929452 0.006187
6.199328 1.01517271 0.003777
6.243662 1.00109949 0.007596
6.269575 0.99456233 0.003062
6.291591 1.00411665 0.006336
6.298835 1.00410501 0.004102
6.316512 0.99448135 0.003443
6.320768 1.00468235 0.003674
6.328209 0.99894865 0.004421
6.344371 0.99743421 0.007913
6.353787 1.00732426 0.007977
6.367643 1.00541479 0.003244
6.393513 1.00390640 0.004815
6.486638 1.00119528 0.003823
6.488761 0.99718214 0.007710
6.537361 0.99518061 0.007910
6.546425 1.00132147 0.005693
6.554317 1.03840338 0.004051
6.594854 0.99736613 0.006848
6.621105 1.00554530 0.007173
6.637905 1.00094037 0.006895
6.688743 1.00549813 0.004625
6.707515 1.00257550 0.005225
6.711396 1.00325350 0.004163
6.742932 0.99694019 0.005226
6.756115 1.00239390 0.006920
6.767999 0.99383290 0.005191
6.778120 0.99652321 0.003016
6.782291 1.00014709 0.006699
6.790353 1.00224669 0.005532
6.827576 1.00229682 0.003536
6.834861 1.00470790 0.003818
6.836053 0.99554466 0.005131
6.889532 0.99965487 0.004831
6.890098 1.01225341 0.004781
6.905274 1.00374927 0.007337
6.929525 1.00100201 0.006188
6.967395 1.00430089 0.003881
6.968048 1.00918136 0.005038
6.979049 0.99965269 0.004077
6.979588 1.00384766 0.004866
6.980235 1.00520823 0.005847
7.022401 1.00137155 0.005006
7.040749 0.99975512 0.007276
7.076454 0.99852541 0.007994
7.077281 1.00569687 0.004988
7.087634 1.00312450 0.003241
7.100591 0.99566678 0.004776
7.112613 0.99384466 0.005763
7.117087 1.00230724 0.005539
7.127262 1.00158484 0.006003
7.153415 0.99966567 0.004137
7.157638 0.99745848 0.004243
7.180623 1.00399774 0.006630
7.193414 0.99870552 0.007266
7.205300 1.00428393 0.006108
7.274193 0.99425104 0.004334
7.277432 1.00368639 0.007930
7.307412 0.99984832 0.003938
7.309905 0.99858997 0.003348
7.357704 0.99424084 0.006137
7.400026 1.00720826 0.003407
7.408957 0.99401140 0.004725
7.442580 1.00440779 0.007899
7.461894 1.00381512 0.005402
7.475710 0.99815914 0.006533
7.519451 1.00405769 0.006591
7.526733 1.00385601 0.007532
7.566535 0.99536368 0.006026
7.575121 1.00129090 0.003003
7.709590 0.99931763 0.006498
7.717830 1.00368131 0.004237
7.718190 1.00401648 0.004516
7.739670 0.99369926 0.003541
7.753049 1.08152360 0.005983
7.758320 1.00088354 0.004422
7.783571 0.99744292 0.005037
7.793628 0.99291579 0.007946
7.805865 0.99911119 0.004487
7.855832 0.99947156 0.004040
7.886109 0.99381414 0.003612
7.890821 1.00389606 0.004884
7.921850 1.00637634 0.005573
7.935675 1.00531767 0.006470
7.949047 0.99559913 0.006072
7.954727 1.00301962 0.004800
7.962862 0.99196036 0.003733
7.976116 1.00041728 0.005544
7.999261 1.00640079 0.005214
8.056228 0.99830440 0.003587
8.096706 1.00301176 0.004648
8.124506 1.00774707 0.003485
8.132521 1.00287597 0.006643
8.231518 0.99667984 0.003800
8.241908 0.99258041 0.004215
8.247048 1.00231800 0.005327
8.248629 0.99551523 0.004515
8.255145 1.00530704 0.007683
8.265272 1.01332495 0.004728
8.268793 1.00076931 0.007961
8.280029 0.99646113 0.005255
8.308513 1.00053411 0.007809
8.310261 0.99975224 0.006920
8.326081 0.99986039 0.004453
8.347437 0.99513838 0.004047
8.356390 0.99491572 0.004865
8.372414 0.99592335 0.004642
8.393282 0.99389323 0.004419
8.401217 1.00636080 0.006348
8.432071 0.99181729 0.007497
8.438119 1.00373773 0.006989
8.543376 1.00495220 0.007809
8.547850 1.00607974 0.003871
8.581809 1.00067338 0.003569
8.628724 0.99807164 0.005143
8.644995 1.00105715 0.005755
8.670372 1.00605515 0.004844
8.674597 1.00525391 0.003336
8.719136 0.99453887 0.003639
8.723817 1.00094577 0.005051
8.747822 1.00353188 0.007354
8.773040 1.00200343 0.004302
8.829966 1.00003739 0.003033
9.009374 0.99991310 0.004578
9.033772 1.00191751 0.004126
9.044569 1.00276308 0.005500
9.048043 0.99897242 0.006687
9.086457 1.00289480 0.004055
9.117442 1.00406249 0.003464
9.161851 1.00431868 0.006346
9.185183 1.00127303 0.006756
9.206846 0.99814531 0.005491
9.234799 0.99136465 0.006004
9.237141 1.00217528 0.007744
9.242320 0.99085178 0.004928
9.271174 0.99626683 0.003528
9.272596 0.98862131 0.005369
9.289392 0.99501459 0.005332
9.335871 0.99961203 0.003812
9.339321 0.99645766 0.004107
9.342246 0.99537996 0.003346
9.347840 1.00009918 0.007104
9.353434 0.91576425 0.007993
9.354396 1.00267876 0.004214
9.359020 0.98597820 0.003765
9.383132 0.98705907 0.006244
9.383937 0.99242629 0.007235
9.398538 1.00369721 0.003263
9.398825 1.00041751 0.003737
9.489186 1.00187323 0.005771
9.523293 0.99782487 0.003247
9.531446 0.99338687 0.007450
9.567500 0.99407308 0.006828
9.580057 0.98966181 0.004139
9.602438 0.99351425 0.005314
9.670753 0.99489198 0.005515
9.688102 0.99176717 0.006095
9.690625 0.99549071 0.005593
9.712622 0.99213614 0.004065
9.766556 0.99562296 0.006385
9.770421 0.98949423 0.005883
9.770784 0.99276552 0.005152
9.775034 0.99664702 0.004015
9.799055 0.99759886 0.003097
9.844703 0.99425334 0.006768
9.855484 0.99370740 0.004554
9.873669 0.99870612 0.003242
9.877013 0.99623735 0.004250
9.909162 0.98506610 0.005883
9.981202 0.97671873 0.007874
9.999649 0.99912778 0.005752
10.016940 0.98487506 0.005836
10.038706 0.98752233 0.006867
10.045997 0.99276142 0.003394
10.051023 0.98971615 0.003732
10.056213 1.00075194 0.005243
10.098638 0.98841251 0.007914
10.100754 0.99261444 0.005978
10.105978 0.98970009 0.006587
10.116369 1.00745743 0.005908
10.136829 0.99233014 0.003877
10.144566 0.99473636 0.003395
10.163685 0.99701977 0.005749
10.209597 0.98379850 0.005569
10.223357 0.99409860 0.006502
10.225485 0.99087047 0.003751
10.227402 0.98367707 0.005016
10.245188 0.98347672 0.005446
10.264346 0.98895396 0.005422
10.265075 0.99478240 0.005057
10.265209 0.98776865 0.007322
10.278820 0.99159606 0.003538
10.295479 0.99281244 0.005115
10.324806 0.98824087 0.005175
10.332401 0.98568785 0.006804
10.385511 0.99330494 0.004571
10.402032 0.99207601 0.005677
10.402711 0.98515998 0.005955
10.405873 0.98785467 0.005269
10.485522 0.98757010 0.007054
10.539458 0.98645071 0.007207
10.588012 0.98489737 0.004286
10.588184 0.98880958 0.004904
10.602303 0.98176203 0.004507
10.645312 0.98960935 0.003436
10.645536 0.98627342 0.003353
10.669519 0.99168674 0.006464
10.684899 0.97303068 0.007168
10.724974 0.98043119 0.004905
10.747341 0.98845101 0.007794
10.756959 1.00072524 0.003864
10.780952 0.99680019 0.004536
10.789894 0.88129491 0.006102
10.790959 0.98278869 0.005869
10.798171 0.99375770 0.005095
10.820442 0.98449166 0.006499
10.830001 0.99224737 0.007637
10.833586 0.98226873 0.006848
10.865971 0.98730870 0.007727
10.876665 0.98734248 0.006133
10.882563 0.98521420 0.004572
10.909854 0.97914764 0.005561
10.933809 0.97846806 0.003838
10.944824 0.98874286 0.004465
10.949362 0.98826372 0.006779
10.966157 0.98847087 0.004708
10.976741 0.98267252 0.005238
11.019374 0.98342701 0.005055
11.032507 0.98617531 0.004895
11.060068 0.99239958 0.004325
11.080889 0.99295209 0.003480
11.118241 0.98932351 0.004666
11.139348 0.98297369 0.003748
11.142422 0.98308967 0.003476
11.316628 0.97688798 0.005547
11.332447 0.98865990 0.004493
11.352154 0.98481277 0.006988
11.361020 0.97728546 0.006354
11.362928 0.97692337 0.005535
11.379196 0.97707899 0.003236
11.385987 0.98819292 0.006125
11.387282 0.97387491 0.007580
11.429341 0.98019357 0.005614
11.437866 0.98093626 0.004890
11.439019 0.98623244 0.004216
11.449244 0.98494748 0.003059
11.459693 0.98091899 0.004252
11.466240 0.98177515 0.006847
11.502815 0.97998238 0.004360
11.518335 0.97546397 0.004066
11.525462 0.98316719 0.007030
11.558291 0.98163027 0.005483
11.570835 0.97448132 0.004306
11.576995 0.97686791 0.005426
11.607449 0.98721871 0.004527
11.607752 0.98109630 0.004936
11.617135 0.97419894 0.006807
11.652706 0.98191374 0.006661
11.668762 0.97234261 0.007896
11.672450 0.97220537 0.004605
11.701550 0.98069419 0.003313
11.717433 0.96975651 0.003263
11.720759 0.97654703 0.005317
11.749801 0.97413549 0.007766
11.793191 0.98087969 0.003928
11.835132 0.98069773 0.006657
11.858927 0.97559413 0.007732
11.873728 0.97830688 0.004126
11.876504 0.97690678 0.004233
11.883156 0.98163686 0.005730
11.899157 0.99049366 0.006464
11.910653 0.98408369 0.003611
11.916468 0.97700691 0.003632
11.918220 0.97301310 0.007333
11.923023 0.97316260 0.007820
11.969350 0.98099965 0.007918
11.974197 0.97463081 0.005480
12.059626 0.96574938 0.006015
12.067605 0.97892774 0.003760
12.087322 0.97395804 0.005367
12.107804 0.97283087 0.005205
12.268515 0.97872915 0.004292
12.339505 0.98004944 0.007262
12.340371 0.97348214 0.007097
12.360674 0.96592810 0.005683
12.375612 0.96647998 0.005476
12.401314 0.97848275 0.004302
12.412991 0.97079867 0.005441
12.437997 0.96920128 0.005157
12.446201 0.97390991 0.004403
12.467979 0.97792778 0.006765
12.494516 0.97620013 0.003554
12.504141 0.97379877 0.004357
12.523715 0.97072933 0.003450
12.548683 0.98580105 0.004168
12.558207 0.98173053 0.007941
12.587985 0.97154919 0.003011
12.588420 0.97162600 0.003657
12.606727 0.96548196 0.006268
12.612262 0.96985076 0.004048
12.640755 0.97321197 0.005667
12.702624 0.97584536 0.006511
12.818072 0.96620062 0.007336
12.842049 0.97716692 0.003559
12.842884 0.97196224 0.006180
12.929275 0.97861131 0.006627
12.930613 0.97274591 0.007494
12.931683 0.84195979 0.004916
12.947815 0.97427937 0.007945
12.994025 0.97466394 0.006082
12.996845 0.97344089 0.006497
13.013718 0.98018825 0.005264
13.015830 0.97269710 0.005099
13.036076 0.94189655 0.005090
13.043016 0.97794534 0.007273
13.048892 0.97600171 0.007935
13.061073 0.97495052 0.004013
13.097033 0.97717991 0.005566
13.099471 0.97083659 0.003369
13.108580 0.98000612 0.007229
13.110539 0.98076609 0.006297
13.111266 0.98036830 0.006556
13.123908 0.96625415 0.005523
13.165883 0.97856001 0.006734
13.174272 0.97822234 0.007373
13.180816 0.96724881 0.006265
13.181163 0.97869335 0.004572
13.258782 0.97063404 0.005988
13.289054 0.96620994 0.006348
13.297402 0.97052588 0.004365
13.314630 0.98121260 0.006454
13.326075 0.98001360 0.003149
13.361052 0.98024144 0.003110
13.380962 0.97671058 0.005967
13.389778 0.98243271 0.005837
13.389973 0.97739265 0.005266
13.400012 0.97994768 0.004157
13.409243 0.96950643 0.007676
13.432698 0.97555376 0.007753
13.433718 0.97159826 0.005219
13.462947 0.97131643 0.005694
13.481742 0.95717851 0.006031
13.496816 0.98221978 0.005983
13.497738 0.97334020 0.004013
13.515173 0.97318314 0.006668
13.516329 0.97373899 0.007242
13.522747 0.98219666 0.003862
13.534219 0.97661121 0.007768
13.535699 0.97021267 0.006447
13.608086 0.98473712 0.004446
13.626105 0.97851968 0.005335
13.650784 0.97886950 0.003755
13.679395 0.96728818 0.005702
13.688393 0.98172159 0.006573
13.690067 0.97847156 0.003371
13.696705 0.97681821 0.003528
13.740461 0.97885772 0.006073
13.790021 0.98656536 0.004988
13.805639 0.98077382 0.003552
13.805978 0.97647356 0.004395
13.846731 0.98487888 0.004971
13.866045 0.98373091 0.007016
13.911011 0.97835718 0.006554
13.936775 0.98268417 0.006060
13.944241 0.97636232 0.003852
13.956225 0.98395581 0.007222
13.958348 0.97551554 0.005457
13.984410 0.96779290 0.006427
13.997742 0.99978610 0.004880
14.042697 0.97015893 0.007573
14.071995 0.97916460 0.005223
14.120401 0.97931712 0.004641
14.149098 0.98412502 0.006218
14.156035 0.98435984 0.004899
14.173710 0.97873140 0.003393
14.197126 0.98215841 0.003020
14.225193 0.98295811 0.005222
14.248582 0.98289811 0.006643
14.271851 0.98218642 0.006130
14.304313 0.98813535 0.005354
14.315809 0.98612025 0.005442
14.329408 0.98421380 0.007754
14.336458 0.98231179 0.003761
14.336963 0.98267076 0.007212
14.349299 0.98878220 0.006332
14.362739 0.97971316 0.005406
14.365849 0.98380099 0.005542
14.373720 0.99181227 0.004836
14.396306 0.97804350 0.007142
14.399240 0.99307447 0.004739
14.431831 0.99628579 0.005691
14.450754 0.98948661 0.004329
14.454161 0.99233688 0.005156
14.456734 0.98542676 0.005653
14.469867 0.98110603 0.007922
14.470163 0.98465796 0.004489
14.514861 0.98747499 0.007449
14.567437 0.98645782 0.005270
14.586835 0.98637436 0.004593
14.605586 0.98860355 0.003239
14.655019 0.98694524 0.005165
14.739166 0.98746791 0.007937
14.744025 0.99367363 0.005997
14.767216 0.99038376 0.004618
14.773815 0.99233081 0.007972
14.788111 0.98788443 0.007699
14.789900 0.98797364 0.003998
14.790147 0.99471053 0.005863
14.810907 0.98867893 0.004849
14.816088 1.00086116 0.007748
14.844692 0.99810018 0.004881
14.848400 0.99303039 0.004355
14.855179 0.99723550 0.005781
14.869955 0.99976740 0.005909
14.877732 0.99785974 0.006472
14.893004 0.99116270 0.006030
14.914105 0.98851289 0.005269
14.914517 0.98635742 0.007128
14.918618 0.99451340 0.007142
14.930793 0.98879650 0.007993
14.964525 0.99172266 0.007509
14.971789 1.00027229 0.005345
14.980794 0.99210515 0.007141
15.000558 0.99431437 0.003063
15.011075 0.99459915 0.003664
15.024599 0.99069412 0.007577
15.026839 0.99104962 0.004781
15.030264 0.99465321 0.005059
15.040310 1.00045059 0.003785
15.062945 0.99515317 0.005393
15.137479 0.98945753 0.005799
15.140252 0.99937447 0.007237
15.148128 1.00064128 0.005317
15.189034 0.99060956 0.005344
15.194438 0.99705065 0.007349
15.197131 1.00583307 0.003546
15.216500 0.99465953 0.005571
15.221054 0.99867063 0.004308
15.239759 0.99561279 0.004982
15.243244 1.00282223 0.004657
15.245747 0.99281850 0.007688
15.272692 1.00482157 0.007766
15.286648 0.99576566 0.006701
15.312957 1.00674664 0.005234
15.322892 0.99194404 0.006253
15.340234 0.99589851 0.005351
15.355247 1.00943033 0.004409
15.369056 1.00434327 0.005280
15.396449 0.99313311 0.005939
15.409579 1.00165867 0.003196
15.442601 1.00154928 0.007134
15.459507 1.00560596 0.005867
15.491496 1.00049941 0.004705
15.491623 1.00151117 0.006771
15.496910 1.00017150 0.004897
15.502120 1.00167621 0.004282
15.517063 0.99991706 0.007249
15.530012 1.00881719 0.004433
15.546142 1.00805377 0.006375
15.571097 1.00772011 0.007195
15.573300 1.01071583 0.005319
15.575852 1.00285449 0.005464
15.592750 1.01116485 0.005241
15.598194 1.01281464 0.006493
15.634448 1.00021250 0.004115
15.663624 1.00908948 0.003451
15.682425 1.00629160 0.005756
15.683137 1.00050849 0.007762
15.689095 1.01046851 0.007042
15.726467 1.00664739 0.005399
15.741584 1.01457171 0.006204
15.762029 1.01170001 0.003241
15.762392 1.00778672 0.006106
15.765729 1.01138500 0.004310
15.777076 1.00703868 0.004323
15.802884 1.01047740 0.004431
15.832337 1.01444288 0.007540
15.862738 1.00059418 0.006398
15.865275 1.00809856 0.005034
15.866548 1.00414297 0.007410
15.887766 1.00644332 0.006968
15.894054 1.00430540 0.007878
15.914500 1.01490822 0.007773
15.924179 1.01789530 0.003165
15.927829 1.02152767 0.004860
15.934635 1.01576591 0.006944
15.949924 1.00109454 0.005056
15.964394 1.00325086 0.004747
15.974016 1.02210195 0.005898
15.980387 1.01328658 0.006694
15.983570 1.01066575 0.003593
15.996268 1.00917605 0.003018
16.002819 1.00568632 0.007389
16.009076 1.00432847 0.005396
16.015917 1.01374752 0.005678
16.023465 1.01215738 0.006083
16.074584 1.00990180 0.007813
16.098685 1.01542883 0.004424
16.098821 1.01283079 0.006759
16.123440 1.01094890 0.004650
16.131357 1.01454675 0.007784
16.141071 1.01820558 0.006782
16.265413 1.01177738 0.003756
16.278001 1.01868548 0.006892
16.290321 1.01961985 0.004563
16.305997 1.01817856 0.005234
16.338833 1.01337419 0.003060
16.380417 1.01549849 0.006700
16.382154 1.01794859 0.003866
16.385654 1.01799488 0.003300
16.404456 1.02835814 0.003138
16.469485 1.01620540 0.007337
16.470773 1.01987467 0.003092
16.499588 1.02165967 0.006639
16.501547 1.01266921 0.005120
16.509154 1.00856907 0.004086
16.542337 1.01600755 0.007975
16.558605 1.01782834 0.006104
16.576415 1.01614657 0.003197
16.602026 1.02660244 0.005834
16.605120 1.01507679 0.007116
16.669417 1.01574257 0.005809
16.679325 1.02613204 0.004959
16.697432 1.01621631 0.007854
16.700230 1.01947046 0.005052
16.701213 1.01917668 0.007043
16.714313 1.02077254 0.006643
16.715750 1.01198535 0.003761
16.721410 1.02199992 0.004919
16.724020 1.02028535 0.005281
16.742650 1.01462663 0.005364
16.766841 1.03095441 0.003943
16.771491 1.02400881 0.005994
16.772441 1.02582635 0.007133
16.774168 1.02148919 0.004989
16.785551 1.02102227 0.006125
16.795206 1.02699711 0.003238
16.802478 1.01396935 0.007688
16.892117 1.00329019 0.006325
16.894237 1.02484899 0.006196
16.904985 1.08707550 0.007991
16.919569 1.02023266 0.007631
16.926637 1.02256458 0.006232
16.936090 1.02587347 0.006716
16.991041 1.02127977 0.007553
17.006278 1.02482547 0.006347
17.036891 1.02553176 0.006621
17.038019 1.02178087 0.005745
17.039666 1.01610331 0.003541
17.060698 1.02243346 0.007954
17.062921 1.03048717 0.006921
17.064477 1.02423935 0.006648
17.084044 1.01569229 0.006524
17.092943 1.01711646 0.003039
17.093052 1.02388059 0.006334
17.112512 1.02522409 0.005156
17.121938 1.02392050 0.007605
17.130326 1.01973073 0.005279
17.167027 1.01696349 0.004319
17.184918 1.01969451 0.003932
