# Star 3 - Telescope kepler - Campaign 3
# Time Flux Error
# days relative_flux relative_error
1.323165 1.02265991 0.005641
1.432797 1.03689389 0.004653
1.468526 1.02600253 0.004083
1.485716 1.02362219 0.007455
1.486355 1.01326782 0.003762
1.492556 1.02938565 0.007883
1.532860 1.03093084 0.003422
1.541313 1.03074626 0.005445
1.552151 1.03250995 0.004813
1.576848 1.01959335 0.006294
1.627152 1.01286183 0.007272
1.635900 1.02443827 0.003845
1.640679 1.02573199 0.005565
1.676912 1.02318212 0.005116
1.717891 1.03118180 0.006284
1.733257 1.02213395 0.007839
1.736052 1.01956329 0.007561
1.743169 1.01936334 0.003043
1.749743 1.01981708 0.005205
1.756408 1.02193588 0.004566
1.811193 1.02227077 0.007318
1.904616 1.01875648 0.007877
1.914607 1.02934197 0.003325
1.940741 1.01876745 0.007341
1.945610 1.03092632 0.007732
1.962196 1.02305057 0.004499
1.966192 1.03055567 0.003174
1.968627 1.02022265 0.005309
1.981895 1.02196192 0.003372
1.991819 1.01603957 0.004809
2.030119 1.02678475 0.005624
2.073427 1.01488387 0.006448
2.135480 1.00725258 0.005424
2.137959 1.02068611 0.003679
2.155645 1.01325239 0.007633
2.168221 1.01797066 0.005840
2.200014 1.01828773 0.006091
2.204830 1.00769917 0.007632
2.214712 1.01744222 0.004857
2.230625 1.00924933 0.003783
2.301959 1.00586569 0.007347
2.309154 1.01306574 0.007741
2.310973 1.01726817 0.006196
2.316791 1.01538592 0.004080
2.318771 1.00767691 0.007659
2.320326 1.01527338 0.005674
2.344217 1.00976560 0.006061
2.358222 1.00974943 0.004784
2.374529 1.00735205 0.003573
2.384268 1.01189369 0.006825
2.396446 1.01084076 0.005976
2.400216 1.01737545 0.007730
2.403560 1.01502109 0.004281
2.436347 1.01239234 0.006393
2.471367 1.00831695 0.007676
2.508363 1.01512157 0.003574
2.514229 1.01317300 0.006875
2.520443 1.01340511 0.007557
2.555698 0.99825779 0.003414
2.564190 1.00599571 0.006056
2.584516 0.99794439 0.005728
2.611286 1.01343013 0.006220
2.616209 1.01091990 0.005202
2.672503 1.00291934 0.004725
2.677735 1.00754564 0.006494
2.756296 1.00272494 0.003729
2.768843 1.00385685 0.006088
2.777939 0.90900935 0.007436
2.782768 1.00863286 0.003844
2.820239 0.99884116 0.007207
2.900335 1.01250752 0.004301
2.901162 1.00229127 0.005571
2.939332 1.00749861 0.007289
2.945344 0.99970142 0.003647
2.960987 0.99830804 0.006743
2.974299 1.00949068 0.007170
2.975103 1.00916015 0.003428
3.003213 1.00411452 0.004061
3.021347 1.00781185 0.003920
3.035565 1.00690356 0.006099
3.057249 1.00600699 0.003632
3.098249 0.99616260 0.005864
3.113885 1.00318536 0.003208
3.160037 1.00477366 0.005130
3.189878 0.99649914 0.006127
3.209508 1.00793746 0.007961
3.218194 1.00326800 0.005297
3.265989 0.98715242 0.004362
3.299096 0.99882416 0.007772
3.311680 0.99387903 0.006185
3.340965 0.99995840 0.004991
3.342381 0.99447391 0.004653
3.345798 1.00222098 0.006583
3.362568 0.99722032 0.007414
3.370755 1.00346340 0.005814
3.374621 0.99879383 0.003011
3.379747 0.99816076 0.007893
3.408162 0.99911979 0.007315
3.421032 1.00320659 0.004268
3.422677 0.99930921 0.003913
3.430561 0.99938872 0.007537
3.443338 1.00487531 0.006842
3.447594 0.99391266 0.006401
3.475904 1.00094670 0.007331
3.485866 1.00431555 0.006876
3.496262 0.99466292 0.004874
3.498674 0.99596147 0.006513
3.564314 1.00480696 0.007428
3.571832 0.99953171 0.005605
3.578059 0.99870878 0.004603
3.591674 0.99871765 0.006833
3.657725 0.99694234 0.007452
3.666861 0.99879371 0.006995
3.689358 1.00009416 0.004255
3.689472 1.00447517 0.006605
3.690269 1.00712473 0.006494
3.714903 0.99540790 0.006684
3.723252 0.99877218 0.007705
3.726094 1.00156376 0.006057
3.783292 0.98530966 0.004479
3.785987 1.00249262 0.006922
3.786140 0.99930760 0.005167
3.811134 1.00171775 0.006049
3.848832 0.99937118 0.006445
3.896883 0.99530323 0.005605
3.969970 1.00740632 0.006557
3.970660 1.00238457 0.006622
3.988977 1.00372344 0.005884
4.006229 0.99393655 0.007350
4.022540 0.99863725 0.006990
4.051367 0.99742836 0.007373
4.093504 0.99504496 0.003775
4.115792 0.98983577 0.005139
4.135598 0.98672706 0.004647
4.189635 0.99833692 0.007935
4.205694 1.00500559 0.005377
4.358209 0.99779964 0.007832
4.407681 0.99626385 0.003618
4.448265 1.00518403 0.003958
4.477252 1.00186032 0.003029
4.501999 1.00575466 0.003706
4.511590 0.99859318 0.004225
4.547262 0.99870604 0.004060
4.547828 0.99782085 0.005286
4.549503 0.99906597 0.005004
4.574100 0.99679755 0.007537
4.575018 0.99094057 0.004170
4.607937 0.99476917 0.007980
4.633224 1.00148218 0.004601
4.638234 1.02912115 0.003650
4.663065 0.99260848 0.007410
4.673679 1.00776765 0.005221
4.680393 0.99383696 0.003016
4.692537 0.99397307 0.005530
4.698121 1.00453988 0.003034
4.722394 1.06751993 0.003618
4.725118 1.00214302 0.007515
4.732600 0.99196040 0.007458
4.760171 0.99844922 0.004453
4.810648 0.99722054 0.005479
4.813420 0.98778603 0.006378
4.815251 0.99990310 0.007652
4.821697 0.98850556 0.006804
4.832954 0.99457223 0.004796
4.854882 0.99828813 0.006061
4.868036 0.99628933 0.005872
4.869815 0.99898395 0.006386
4.903182 1.00334756 0.004604
4.930019 0.99566608 0.004536
4.976066 1.00170725 0.004499
4.986465 0.99014378 0.006429
5.050070 0.98291698 0.007255
5.067474 0.99522349 0.005264
5.070305 0.98728083 0.006450
5.084809 0.98896523 0.007778
5.108386 0.99454183 0.003559
5.116590 1.00370884 0.005793
5.131996 0.98987150 0.007853
5.133203 0.99126703 0.004014
5.144461 0.98824319 0.004711
5.147724 0.98884847 0.005282
5.162526 0.99655338 0.004900
5.181343 0.99460054 0.004733
5.208221 0.98792537 0.006108
5.214648 0.98692888 0.003708
5.223100 0.98922071 0.003671
5.238738 0.98974235 0.004461
5.249478 0.98597810 0.003124
5.251419 0.99449001 0.003898
5.284103 0.98722854 0.006390
5.341181 1.02993817 0.003316
5.356886 0.99589123 0.007086
5.357690 0.98153199 0.007250
5.364789 0.98851010 0.006343
5.378411 0.99038991 0.003594
5.388611 0.98713201 0.006566
5.389092 0.98208189 0.003216
5.432154 0.99048308 0.006001
5.449524 0.98125055 0.005590
5.458955 0.98149362 0.003026
5.461003 0.98570402 0.005931
5.500645 1.00095453 0.005197
5.510834 0.98064118 0.006263
5.527987 0.97855276 0.006860
5.532373 0.98048143 0.006549
5.561343 0.97867945 0.005293
5.562800 0.98929246 0.004100
5.569585 0.98386821 0.004881
5.572494 0.99444648 0.006260
5.579993 0.98020785 0.005668
5.587135 0.99285840 0.005561
5.603201 0.98142844 0.007364
5.608076 0.97943177 0.006791
5.648957 0.97999075 0.007450
5.661964 0.98430877 0.004576
5.677430 0.98278763 0.004983
5.691333 0.98327887 0.004506
5.696752 0.99262477 0.005521
5.746406 0.97708272 0.004978
5.856933 0.97828294 0.006118
5.871019 0.98674461 0.006918
5.921096 0.98245682 0.006783
5.924213 0.97637862 0.007679
5.934917 0.98347291 0.003778
6.012228 0.97249570 0.007328
6.053690 0.98204083 0.005743
6.063410 0.97796004 0.006154
6.069628 0.98426908 0.003537
6.132679 0.97690334 0.006793
6.155937 0.97205995 0.006490
6.156332 0.97654442 0.003268
6.203403 0.96284673 0.005227
6.243163 0.96979376 0.003283
6.287871 0.97640242 0.003099
6.289498 0.96699803 0.003022
6.310660 0.97596545 0.006531
6.353469 0.97465627 0.007673
6.398226 0.96407326 0.006634
6.446257 0.97332874 0.007834
6.450741 0.97023889 0.005585
6.495281 0.97506405 0.003744
6.501810 0.97925806 0.004234
6.502576 0.97130133 0.003090
6.523234 0.97302170 0.003054
6.530010 0.96917753 0.003215
6.537665 0.97025744 0.007389
6.547916 0.96924765 0.004662
6.548434 0.97360769 0.005050
6.555696 0.96863928 0.006972
6.559232 0.97749090 0.003304
6.571158 0.97730555 0.007903
6.630001 0.93957553 0.004756
6.632636 0.97278382 0.004942
6.643991 0.97915595 0.003202
6.650297 0.97926706 0.004996
6.701501 0.97122539 0.007461
6.705576 0.97030140 0.004763
6.723573 0.98336840 0.004271
6.747904 0.97206522 0.004124
6.758459 0.96903847 0.006222
6.771539 0.97113023 0.006993
6.773556 0.96940962 0.003193
6.780658 0.97137916 0.006663
6.821748 0.98997602 0.007876
6.880280 0.98518391 0.006864
6.890986 0.90429933 0.005554
6.897677 0.97283434 0.006919
6.933915 0.97386166 0.005682
6.951554 0.98008394 0.007217
7.011413 0.98254881 0.004299
7.060500 0.98331226 0.006109
7.075668 0.97463589 0.006113
7.125133 0.97696673 0.006647
7.156741 0.97954334 0.004971
7.157314 0.97648650 0.005323
7.187102 0.97929169 0.004256
7.191760 0.97760841 0.005651
7.258595 0.99262560 0.007210
7.282292 0.98561148 0.003135
7.284334 0.97962226 0.006911
7.286029 0.98332732 0.004854
7.299287 0.98451335 0.006166
7.316741 0.98192948 0.007760
7.322608 0.97707618 0.005804
7.340492 0.97638321 0.007447
7.363920 0.98862120 0.003015
7.385563 0.98340709 0.003717
7.400028 0.99275675 0.007979
7.400198 0.98342378 0.003306
7.427261 0.98788867 0.004364
7.429373 0.99113322 0.005199
7.441211 0.98999614 0.007762
7.454221 0.99178415 0.004399
7.470812 0.99231865 0.007551
7.479914 0.99053354 0.007392
7.532394 0.99115932 0.005677
7.544184 0.98594313 0.006938
7.561871 0.99200424 0.006706
7.565855 0.98671093 0.007464
7.638215 0.99095278 0.007119
7.677478 0.99614866 0.004426
7.678933 0.99411409 0.004987
7.682833 1.00126163 0.005703
7.685244 1.00157402 0.006049
7.709742 1.00248653 0.004203
7.713340 0.99957364 0.006168
7.716652 1.00980808 0.007565
7.729001 1.00166723 0.005826
7.736215 0.98744563 0.005432
7.761334 0.99842925 0.007239
7.799032 0.99810616 0.005619
7.832495 0.99789694 0.006931
7.837900 1.00320599 0.003091
7.839520 0.99805311 0.007417
7.847937 1.00694241 0.003174
7.885996 0.99905925 0.004343
7.887596 1.00127286 0.005882
7.891051 0.99384098 0.003886
7.897495 1.01068413 0.006172
7.905072 0.99836631 0.005509
7.922559 1.00421221 0.004353
7.976342 1.01619687 0.005528
7.990198 1.00204289 0.006272
8.003219 1.00518416 0.005534
8.017242 1.00865395 0.003745
8.021985 1.00000441 0.006758
8.026331 1.00815113 0.006216
8.036216 1.00909659 0.006169
8.041642 1.00940099 0.007801
8.054533 1.00880541 0.005630
8.116765 1.00929908 0.003493
8.133819 1.01272506 0.003279
8.142815 1.01081510 0.007843
8.164411 1.01563700 0.005399
8.180913 1.02059512 0.003225
8.191966 1.01940290 0.007674
8.200670 1.00929814 0.003361
8.209483 1.02000799 0.003862
8.267272 1.00906447 0.007798
8.315341 1.01455554 0.003436
8.318535 1.02097249 0.003397
8.323686 1.01690491 0.007887
8.325455 1.02763687 0.003162
8.357987 1.02443441 0.007885
8.374759 0.93538652 0.006642
8.398336 1.01549621 0.005088
8.404570 1.02123144 0.006407
8.424508 1.01674226 0.005758
8.426941 1.01138728 0.003684
8.450562 1.01745017 0.006021
8.492974 1.02268909 0.007887
8.551709 1.02140904 0.004750
8.553302 1.01179805 0.007148
8.556769 1.02663013 0.007653
8.600345 1.02129335 0.006841
8.657921 1.02343273 0.007064
8.689402 1.02259484 0.006211
8.727107 1.02216726 0.007564
8.766993 1.03023679 0.003572
8.776425 1.02505012 0.004057
8.802513 1.02008863 0.003468
8.846469 1.03069963 0.006613
8.850251 1.02365984 0.007463
8.862059 1.01604403 0.004641
8.878283 1.02208960 0.004581
8.889152 1.02348551 0.003337
8.917662 1.02132258 0.006221
8.930281 1.02525400 0.004923
8.943848 1.03225835 0.005077
8.947667 1.02490915 0.007862
8.971044 1.02631282 0.005556
9.022812 1.02887964 0.006201
9.030786 1.02787801 0.004920
9.052347 1.02074981 0.003346
9.057242 1.03157948 0.006502
9.058531 1.01546707 0.007678
9.074722 1.02206996 0.004926
9.095213 1.02088352 0.005816
9.096604 1.02585514 0.007895
9.120257 1.02258192 0.007272
9.202555 1.03068224 0.006415
9.242874 1.02503768 0.004960
9.250629 1.02558405 0.003730
9.281813 1.03319465 0.007907
9.295096 1.02869209 0.004507
9.344732 1.02169319 0.005604
9.348396 1.02260208 0.003824
9.408107 1.02819039 0.003365
9.453939 1.01475436 0.005466
9.461634 1.02244313 0.007145
9.472801 1.02520643 0.004903
9.476828 1.02423451 0.004978
9.486671 1.02213785 0.007614
9.491252 1.01475580 0.006053
9.498920 1.02620697 0.006191
9.536687 1.02380499 0.006230
9.603306 1.02871896 0.004386
9.616399 1.01563122 0.004784
9.684276 1.01547966 0.006775
9.684415 1.01871431 0.005446
9.686661 1.02067685 0.003808
9.691048 1.02077860 0.005467
9.744480 1.02115601 0.004088
9.764558 1.02000603 0.004231
9.777783 1.01641708 0.005681
9.796900 1.02359069 0.004226
9.801957 1.01564122 0.005796
9.803006 1.02454121 0.004222
9.824296 1.01580277 0.004780
9.832708 1.01421667 0.006742
9.836842 1.02181772 0.005374
9.841765 1.01817136 0.007288
9.843871 1.02256642 0.007868
9.853446 1.01520882 0.005150
9.877600 1.01468781 0.004939
9.883789 1.01698590 0.004970
9.912282 1.01055926 0.003987
9.935372 1.01545796 0.003793
10.047537 1.02415368 0.005750
10.053355 1.02415263 0.004407
10.078347 1.01446800 0.004531
10.082445 1.01314237 0.005246
10.146209 1.01526226 0.003374
10.154903 1.01224805 0.007425
10.161380 1.01945362 0.003076
10.189274 1.01643141 0.005068
10.273477 1.00722257 0.005912
10.277850 1.01278315 0.007102
10.290949 1.01819651 0.006749
10.308777 1.00919392 0.003702
10.333546 1.00648734 0.007926
10.362955 1.01410452 0.003832
10.364009 1.00731945 0.007896
10.396481 1.00706104 0.004673
10.403428 1.01454983 0.004943
10.420722 1.00777009 0.006948
10.442897 0.99830630 0.006466
10.460735 1.01546063 0.005918
10.469149 0.99714209 0.007005
10.470619 1.01059575 0.007577
10.536910 1.00254982 0.005157
10.594149 1.00595182 0.005442
10.600052 1.01251930 0.006932
10.603425 1.00484949 0.003270
10.654817 1.01111639 0.005387
10.702259 1.01393502 0.007687
10.737077 1.01475377 0.004172
10.759688 1.00559109 0.003809
10.772479 1.01374812 0.007255
10.795736 1.00651823 0.003243
10.799443 1.01015225 0.006556
10.803546 1.00812247 0.003058
10.818518 1.00690061 0.006169
10.835164 1.00956972 0.005451
10.854239 1.00779552 0.003084
10.867142 1.00171593 0.003700
10.880672 1.00258904 0.006936
10.883307 1.00790768 0.004844
10.892632 1.00298080 0.003511
10.901982 0.99515867 0.004265
10.903946 1.01124141 0.005562
10.926063 1.00555735 0.005668
10.936425 0.99925410 0.005509
10.938079 0.99937118 0.007630
10.947185 1.00579439 0.007253
10.960091 1.00245813 0.004473
10.967033 0.99774522 0.003970
10.973421 0.99342473 0.006893
10.975790 0.99902824 0.006884
11.000853 0.99857028 0.007433
11.034909 0.99887885 0.005040
11.062748 0.99962157 0.004410
11.116147 0.99943658 0.006724
11.116983 1.00790141 0.007969
11.131870 1.00130808 0.006152
11.295676 0.99444663 0.003796
11.315581 1.00247690 0.003816
11.333584 0.99767214 0.006144
11.369077 0.99505432 0.004021
11.391427 0.99935399 0.004216
11.408128 0.99838174 0.006874
11.462159 1.00845370 0.003130
11.464435 1.00916550 0.006153
11.466656 1.00390536 0.007327
11.474112 1.00809646 0.005774
11.542892 1.00032807 0.003894
11.547794 0.99746482 0.007874
11.560723 1.00128471 0.006340
11.568489 0.99561680 0.006588
11.585546 0.99522586 0.005665
11.616880 0.99591947 0.006438
11.627151 1.00140674 0.003039
11.659142 1.00265540 0.003046
11.665149 1.00272931 0.006233
11.665430 1.00207729 0.007410
11.678179 1.00310387 0.003886
11.678634 0.99816955 0.007160
11.689970 1.00775182 0.007634
11.694947 1.00089910 0.003842
11.705897 0.99005803 0.007631
11.765651 1.00343052 0.006822
11.772786 1.00161672 0.005932
11.792915 1.00020860 0.007266
11.814053 0.99892240 0.004336
11.824478 0.99587501 0.003155
11.824616 0.99911545 0.007786
11.826327 1.00680144 0.004620
11.840886 1.00027880 0.003916
11.872895 0.99806785 0.004285
11.914308 1.00159917 0.007800
11.944393 1.00208949 0.003711
11.955290 0.99101182 0.005557
11.962963 1.00911306 0.003431
11.987978 0.99958208 0.003678
11.990539 1.00481278 0.005584
12.015009 0.99932767 0.006703
12.025393 0.99689942 0.004628
12.054023 0.99588380 0.005726
12.057551 0.99202874 0.005943
12.111485 0.98200575 0.005288
12.142865 1.00408184 0.005582
12.154254 1.00669811 0.005772
12.190982 0.99364467 0.005926
12.202409 0.99277945 0.004138
12.214897 0.99952714 0.007449
12.243766 0.99505716 0.006411
12.254649 1.00310417 0.007790
12.282405 1.00090642 0.005870
12.329442 0.99919078 0.005459
12.344804 0.99848655 0.007222
12.344858 1.00002394 0.007164
12.371214 1.00267228 0.004850
12.371875 1.00719522 0.004414
12.397942 1.00284618 0.004667
12.420945 0.99833639 0.006850
12.426311 0.99853502 0.006404
12.433483 0.99880198 0.004740
12.434348 0.99612130 0.004399
12.438062 0.99576735 0.004991
12.459413 1.00544867 0.004418
12.492150 0.99290775 0.004633
12.501155 0.99781703 0.005073
12.513810 0.99749658 0.003642
12.549233 0.99139631 0.004150
12.558013 0.98541011 0.005697
12.615225 0.99667194 0.003665
12.623265 0.99850009 0.006191
12.626217 0.99784399 0.005648
12.659768 0.99512915 0.006472
12.678485 0.99728677 0.003764
12.679510 0.99303840 0.006392
12.696635 0.99763055 0.004208
12.742883 0.99104608 0.003824
12.783294 0.99630572 0.005635
12.785998 0.99230686 0.007679
12.796344 0.99372027 0.006810
12.805355 0.99550383 0.005575
12.834672 0.99975499 0.006037
12.900580 0.99512460 0.006277
12.901531 0.98875000 0.007027
12.936422 0.98025131 0.007448
12.949159 0.99126153 0.007617
13.017864 0.99122174 0.004453
13.027492 0.98639679 0.006464
13.055991 0.98815488 0.005446
13.056364 0.99204616 0.004617
13.060046 0.98896828 0.005825
13.065103 0.99623590 0.007974
13.091134 0.98555167 0.005164
13.117256 0.99181709 0.003501
13.122733 0.99899485 0.004056
13.138588 0.99346056 0.007476
13.161021 0.98892724 0.003548
13.178118 0.99008079 0.005974
13.183474 0.98827256 0.007524
13.183605 0.98800232 0.003239
13.198694 0.98659979 0.007291
13.204219 0.99075579 0.004402
13.208582 0.98705816 0.004465
13.221072 0.98820735 0.005345
13.229647 0.99150733 0.004126
13.258316 0.97883377 0.003358
13.271720 0.98291255 0.004429
13.291627 0.97243557 0.003452
13.291777 0.98117357 0.004993
13.305720 0.98132120 0.005776
13.314663 0.99276913 0.007438
13.324942 0.97677645 0.004608
13.328352 0.99081348 0.004677
13.340827 0.98029712 0.003630
13.352773 0.98638565 0.007341
13.411589 0.98197361 0.007004
13.424283 0.93697180 0.005984
13.424468 0.99419549 0.003061
13.442567 0.98348601 0.007003
13.460577 0.98098992 0.004813
13.475129 0.97382323 0.007918
13.521498 0.98362683 0.005710
13.523782 0.98155023 0.007792
13.524176 0.98485295 0.005766
13.548119 0.98425872 0.004690
13.575358 0.98384152 0.006625
13.585675 0.98156214 0.004499
13.594390 0.98200857 0.005654
13.597481 0.98167300 0.005226
13.606087 0.98312401 0.004983
13.678206 0.98069117 0.005710
13.679605 0.97855561 0.006686
13.699118 0.97746172 0.007429
13.749002 0.97601626 0.003815
13.756571 0.97777110 0.004617
13.761670 0.97068719 0.006816
13.762146 0.98038901 0.004175
13.765188 0.98118278 0.005676
13.775538 0.97570150 0.004540
13.823046 0.98338145 0.003965
13.836004 0.97740667 0.003628
13.849931 0.98547346 0.005680
13.900658 0.97514459 0.006286
13.911268 0.97344839 0.004107
13.947574 0.97784324 0.007277
13.954367 0.98476345 0.006259
13.964634 0.96800753 0.006902
13.978010 0.97257815 0.005046
13.995778 0.97174431 0.004811
13.998655 0.97028935 0.006433
14.018507 0.97933704 0.007569
14.021312 0.98071396 0.004967
14.033943 0.97734799 0.006062
14.038954 0.97901022 0.006278
14.061667 0.97083164 0.006689
14.065201 0.97264289 0.006668
14.065810 0.97026777 0.006484
14.083693 0.97830029 0.006586
14.092298 0.96997490 0.003854
14.096880 0.97186789 0.003224
14.107643 0.98351103 0.003131
14.136694 0.96968835 0.003571
14.141879 0.97120836 0.003725
14.186688 0.97612868 0.006573
14.212898 0.96787113 0.005488
14.235735 0.96945666 0.004197
14.291315 0.97191446 0.003606
14.333975 0.96844657 0.004242
14.342019 0.97613305 0.004369
14.342936 0.97705277 0.005716
14.344293 0.93681456 0.007940
14.373419 0.97090862 0.007073
14.400166 0.96561950 0.007030
14.437721 0.98129378 0.006031
14.458925 0.97063472 0.005305
14.459414 0.97180277 0.007584
14.469291 0.96622044 0.004710
14.490667 0.97312488 0.006616
14.509464 0.98337093 0.006304
14.526799 0.96906074 0.007643
14.559529 0.97506762 0.005406
14.575592 0.98241121 0.005997
14.578230 0.96743528 0.004687
14.587229 0.97661914 0.007218
14.590995 0.97448293 0.003119
14.594531 0.97141072 0.004940
14.596751 0.97968106 0.003624
14.609624 0.97470364 0.003961
14.614957 0.98018828 0.005614
14.625920 0.97003919 0.003583
14.661841 0.97452117 0.005920
14.662288 0.98495117 0.005617
14.700756 0.95772866 0.003511
14.732761 0.97413468 0.006019
14.755752 0.97090892 0.003157
14.771003 0.97181192 0.007555
14.794161 0.97640944 0.007796
14.796498 0.97846353 0.004011
14.826145 0.97625032 0.004595
14.855403 0.97827406 0.006963
14.887169 0.97737817 0.007810
14.920626 0.98322680 0.003604
14.953398 0.99194875 0.003136
14.977277 0.98933278 0.004785
15.081547 0.99458991 0.006930
15.160879 0.97981904 0.003915
15.172983 0.98546595 0.006510
15.183529 0.98648475 0.006818
15.211429 0.99038979 0.004353
15.214227 0.97758390 0.006753
15.216420 0.99201646 0.003790
15.223199 0.98506312 0.006861
15.270827 0.99787773 0.005285
15.276683 0.98598539 0.003501
15.283146 0.99770303 0.006912
15.286632 0.99155109 0.005475
15.313280 0.98443985 0.004681
15.475801 0.97993589 0.007913
15.516573 1.00783944 0.003641
15.533601 0.99807943 0.006849
15.552119 0.99862001 0.006880
15.593856 0.99651192 0.004038
15.595630 0.98897738 0.004878
15.605214 1.00771571 0.006261
15.629320 1.00381914 0.003117
15.644890 1.00461117 0.007818
15.695615 1.00964435 0.007078
15.726565 0.99859994 0.004707
15.726951 1.00459433 0.005041
15.741871 1.00381025 0.006309
15.746913 1.00515617 0.006424
15.757270 0.99779522 0.006047
15.760803 1.00885141 0.006018
15.828463 1.00301468 0.004591
15.873527 1.00807664 0.004359
15.889970 1.00642407 0.003236
15.897961 1.00726654 0.005985
15.912260 1.01320030 0.004830
15.915308 1.00536668 0.003263
15.916905 1.01313106 0.007338
15.916949 1.00821585 0.004870
15.920603 1.01238335 0.005217
15.922924 1.01548820 0.003821
15.941367 1.01508185 0.006740
16.030218 1.00718976 0.003842
16.035321 1.01436647 0.005714
16.042706 1.00809517 0.003578
16.048317 1.01854269 0.005282
16.050343 1.02256709 0.005575
16.052651 1.01044654 0.006228
16.058376 1.01758876 0.007062
16.070608 1.01457365 0.005699
16.072829 1.01863787 0.007135
16.103940 1.01253401 0.004934
16.107047 1.01782077 0.007153
16.132939 1.01366105 0.005242
16.147561 1.01643297 0.004038
16.152531 1.00530928 0.003006
16.152760 1.01195638 0.005976
16.202192 1.01575870 0.003285
16.212168 1.02759054 0.006031
16.257091 1.01453297 0.007324
16.260634 1.02387666 0.003545
16.283431 1.01598945 0.007740
16.340814 1.02728451 0.003891
16.343013 1.01103496 0.006862
16.351381 1.02479769 0.007520
16.352200 1.01858555 0.003204
16.421296 1.01944291 0.005361
16.435876 1.02071138 0.003502
16.468392 1.02588802 0.005444
16.527663 1.01493341 0.007784
16.538948 1.02314385 0.006606
16.589261 1.02113792 0.007244
16.620431 1.02223095 0.005858
16.621033 1.02988223 0.006300
16.621273 1.02737106 0.004422
16.645432 1.02310240 0.007532
16.739926 1.02146101 0.003120
16.751569 1.01717748 0.007969
16.752998 1.02707607 0.003808
16.765447 1.02737088 0.004939
16.765658 1.02895231 0.006123
16.773344 1.01174042 0.004310
16.775899 1.02408352 0.005687
16.778338 1.03157601 0.005622
16.789667 0.98664406 0.007409
16.794052 1.03480912 0.006391
16.814436 1.02589080 0.006503
16.885108 1.02954929 0.006794
16.907727 1.03325847 0.004165
16.918778 1.01800591 0.005119
16.959425 1.02581943 0.006696
17.024489 1.02559280 0.003055
17.047514 1.02462911 0.003120
17.052108 1.03024101 0.006378
17.105006 1.01737102 0.004766
17.136829 1.02963036 0.005827
17.151599 1.02338893 0.003705
17.163239 1.02482042 0.007507
17.169947 1.01713672 0.003412
17.193265 1.02242508 0.007911
17.230235 1.03433208 0.003313
17.302386 1.02949647 0.005034
17.309389 1.01939967 0.007898
17.321781 1.01925163 0.007080
17.327345 1.01714421 0.004167
17.350774 1.02154364 0.004934
17.354923 1.01552169 0.005934
17.391482 1.01200355 0.003920
17.409047 1.03166390 0.005698
17.471012 1.02553533 0.005670
17.472843 1.01633277 0.006281
17.532675 1.01933207 0.004724
17.553042 1.01751167 0.007044
17.558031 1.01706250 0.003332
17.576984 1.01765223 0.004715
17.604820 1.01702901 0.003157
17.626690 1.01779295 0.007459
17.633255 1.01996411 0.007488
